source,target
12658,11812
12658,728
12658,4221
12658,9710
12658,2404
12658,730
12658,14652
12658,11517
12658,8545
12658,12367
12659,12325
12660,12796
12661,5830
12662,1730
12663,15627
12663,11736
12663,3027
12663,2836
12663,14416
12663,5589
12663,13599
12663,13721
12663,15055
12663,8668
12663,7298
12663,1057
12663,5644
12663,10792
12664,2258
12664,7842
12666,5008
12668,16618
12668,14634
12668,2063
12668,15233
12668,16193
12668,564
12669,13086
12669,157
12669,7294
12669,20
12669,15134
12669,15281
12670,3164
12672,6445
12673,13935
12674,15064
12674,8245
12674,9229
12676,4880
12677,1193
12677,6494
12679,10589
12679,4035
12680,15229
12680,3942
12680,3053
12680,16768
12680,12556
12680,12223
12681,2181
12683,9458
12686,4019
12686,8217
12686,14975
12687,2498
12687,13433
12687,7799
12687,14992
12687,9007
12688,3203
12688,15100
12688,16512
12688,14630
12688,989
12688,6450
12689,3032
12689,3204
12689,14976
12690,11275
12690,16464
12690,12102
12690,923
12690,175
12692,9968
12692,2948
12692,16830
12693,15693
12693,991
12693,8550
12694,16595
12694,5668
12695,10948
12695,2792
12695,13632
12695,8054
12695,1484
12695,13719
12695,3611
12695,9491
12695,11467
12695,1526
12695,9862
12695,14172
12695,14083
12695,11318
12696,14462
12696,10567
12696,4806
12696,5644
12696,10861
12696,165
12696,653
12699,14384
12699,3770
12700,13339
12700,3878
12701,6421
12701,16209
12701,9858
12701,11979
12704,8543
12705,6322
12705,14121
12705,7628
12705,16545
12705,131
12705,7426
12705,6585
12706,7913
12706,1653
12707,7105
12707,12989
12707,12607
12707,15913
12707,1365
12707,9396
12707,9986
12707,13751
12707,13556
12709,16364
12710,9326
12710,4478
12710,2616
12712,16394
12713,3907
12713,5249
12714,7515
12714,3658
12714,8026
12716,15404
12716,295
12716,12302
12716,3415
12716,2907
12716,9275
12716,10853
12716,9759
12716,9385
12716,7092
12716,15196
12717,11587
12717,13328
12718,13308
12718,10031
12718,7353
12719,5462
12720,12193
12720,13504
12720,222
12722,15361
12723,6460
12723,9352
12723,1139
12724,3178
12725,12822
12726,7934
12727,206
12727,11892
12727,12738
12727,6786
12727,16325
12728,2602
12728,8011
12728,12709
12729,5400
12729,2518
12730,14738
12730,15646
12731,4183
12732,9676
12733,9354
12733,2215
12733,11767
12733,2453
12734,7358
12734,6474
12734,10235
12736,1947
12736,6996
12737,11972
12737,8148
12738,16325
12739,1173
12739,8130
12739,3988
12739,14125
12740,15421
12740,1337
12741,7832
12743,8811
12747,10249
12747,14580
12747,15361
12747,13203
12748,1510
12748,2006
12748,13399
12748,3039
12748,1055
12748,5861
12748,3511
12748,15843
12748,15189
12748,4829
12748,4402
12748,16002
12748,3345
12748,7033
12748,3069
12748,13063
12748,10030
12748,9583
12748,325
12748,4944
12748,2529
12748,8018
12748,8022
12748,2261
12748,5591
12748,5595
12748,9917
12748,8982
12748,16183
12748,11605
12748,4002
12748,12276
12748,14964
12748,6336
12749,3013
12750,14819
12750,2772
12750,8310
12750,11874
12750,10134
12750,6564
12750,8203
12750,13554
12750,7069
12751,2914
12751,568
12751,7635
12751,2142
12751,9591
12751,569
12751,6343
12751,1834
12751,10060
12751,9255
12751,13077
12751,11142
12751,13354
12751,7129
12751,16652
12751,11818
12751,1584
12751,7923
12753,10169
12754,2860
12755,7068
12755,10602
12755,12424
12755,426
12755,5960
12755,14027
12755,12551
12755,2366
12755,6230
12759,4487
12759,15994
12759,1943
12760,12031
12760,7507
12760,5791
12760,5263
12762,517
12763,5886
12763,14539
12763,11933
12763,16276
12763,5542
12763,9458
12763,13321
12763,12683
12763,1604
12763,8805
12764,1732
12764,15955
12764,6457
12764,14407
12764,9130
12765,5500
12766,4945
12766,1603
12766,4186
12766,2369
12766,12168
12768,10235
12768,3051
12768,15007
12768,9181
12769,2294
12769,7462
12769,4425
12769,9376
12769,7046
12769,16382
12771,8419
12771,8236
12771,13482
12771,11925
12771,16272
12771,2566
12772,12626
12773,10157
12773,13898
12774,16032
12774,5657
12774,1547
12775,11250
12775,8148
12776,11666
12776,12418
12776,14883
12776,14277
12776,5999
12776,3930
12776,2027
12776,11513
12776,6333
12776,3922
12776,926
12776,1647
12777,9856
12777,16399
12777,10207
12777,11203
12777,14403
12777,15684
12777,12233
12777,11225
12777,1768
12778,11183
12778,8366
12778,13154
12778,7413
12778,2095
12778,15590
12779,11748
12779,10932
12779,6469
12779,9600
12779,15366
12781,3780
12781,15129
12781,13927
12782,2523
12782,9225
12783,870
12783,6428
12783,13923
12783,9715
12783,4556
12783,3914
12784,9084
12784,11837
12784,4273
12785,5227
12786,13111
12787,1190
12789,2700
12789,2298
12789,10003
12789,13805
12789,367
12789,1954
12789,11757
12789,11233
12789,15425
12790,16079
12791,14844
12791,13832
12791,2525
12791,14552
12791,7933
12791,13975
12791,177
12791,10944
12791,8663
12791,5829
12791,5024
12792,12663
12793,10378
12793,14891
12793,10008
12794,16304
12794,13950
12794,14989
12795,11200
12796,7577
12796,16075
12796,245
12796,13370
12797,13679
12797,4059
12798,14052
12798,2759
12798,14600
12799,13070
12799,6399
12799,11905
12800,11153
12800,11288
12800,2681
12800,2511
12800,1178
12800,14592
12801,1129
12801,2983
12801,9074
12801,10584
12801,16199
12801,415
12801,5872
12801,12886
12801,8028
12801,4706
12802,1173
12804,14250
12804,3313
12804,890
12804,13263
12804,13121
12804,12625
12804,9726
12804,12162
12804,14992
12804,5547
12804,11569
12804,12000
12804,12915
12804,4950
12804,15985
12804,13847
12807,15551
12807,16263
12808,9166
12808,3714
12808,7427
12808,7236
12808,12876
12808,4346
12808,9433
12808,15025
12810,16696
12810,3820
12810,2597
12810,365
12810,1484
12811,10184
12811,3639
12811,5425
12811,13912
12811,1503
12812,3048
12812,2947
12812,1443
12812,4233
12812,9251
12812,522
12812,13688
12812,5967
12814,15227
12815,5725
12815,8848
12815,13135
12815,2219
12816,14179
12818,9151
12818,3621
12818,1828
12818,6248
12818,4386
12818,44
12818,12165
12818,8665
12818,12166
12818,5128
12818,13484
12818,7662
12818,16339
12820,8608
12820,6020
12820,914
12820,5086
12821,914
12821,1289
12821,6020
12822,6398
12823,2477
12823,11786
12824,8531
12824,11294
12824,11694
12826,5540
12826,323
12826,4405
12827,12768
12827,9971
12827,13063
12828,426
12828,13694
12828,12515
12829,14864
12830,9247
12830,10057
12830,14213
12832,11396
12833,2491
12833,14299
12833,16261
12833,16696
12834,207
12834,7648
12834,3001
12834,16522
12834,3695
12835,7798
12835,16154
12835,11966
12835,1070
12835,6495
12836,5082
12836,11856
12836,6536
12837,11768
12838,7048
12838,1491
12839,136
12839,14766
12839,11222
12839,12251
12839,6446
12839,8308
12840,10244
12840,12376
12841,9643
12842,14147
12843,7281
12843,5269
12843,3903
12844,5123
12844,13861
12844,8438
12844,1372
12844,7707
12844,6338
12845,15743
12845,9039
12845,12147
12845,14034
12845,10766
12846,12707
12846,14647
12846,7105
12846,9130
12846,12607
12846,12989
12846,15913
12846,9257
12846,1365
12846,5846
12846,9396
12846,13751
12846,13556
12846,9986
12850,10306
12850,12519
12850,11625
12851,6726
12852,8046
12852,2798
12852,13782
12853,11797
12853,7798
12853,16691
12854,15741
12855,8642
12856,11968
12856,15380
12856,8456
12856,9395
12856,4813
12856,1903
12856,13987
12856,8815
12856,9092
12856,9019
12856,8792
12857,16860
12857,2902
12857,10050
12857,11246
12858,3131
12859,8323
12860,15446
12861,12516
12861,12016
12861,11086
12861,3935
12861,8160
12862,14103
12863,3828
12863,193
12863,4365
12863,12050
12863,6091
12864,12667
12864,16762
12864,9734
12864,847
12865,483
12865,4022
12865,5104
12866,1052
12866,4549
12866,16430
12866,15154
12866,10397
12866,16498
12866,11944
12867,6255
12867,16038
12868,2460
12868,1773
12868,16427
12868,14374
12868,9024
12868,14383
12868,8492
12868,3174
12868,12550
12868,7598
12868,4691
12868,12250
12868,6517
12868,1622
12868,5493
12868,3704
12869,6600
12871,12270
12872,2518
12872,12729
12873,10591
12874,8337
12874,14192
12875,8443
12877,8069
12877,9358
12877,15528
12877,5518
12879,11655
12879,1306
12879,6108
12879,12431
12880,3658
12880,13100
12880,16227
12880,12714
12880,16752
12881,1300
12881,9599
12885,15096
12886,11446
12886,16781
12886,5581
12886,1129
12886,2983
12886,13762
12887,4388
12888,15229
12888,14742
12888,1488
12888,15443
12888,5197
12889,2909
12889,2897
12890,8796
12891,7027
12891,6812
12891,16824
12891,11624
12892,9760
12892,8858
12892,12949
12893,1926
12894,1122
12894,15899
12895,9219
12895,11797
12895,7236
12895,3158
12895,11872
12895,16349
12895,12519
12895,297
12895,12808
12895,8763
12896,10066
12896,11583
12896,15234
12896,5919
12896,6541
12896,13181
12896,6318
12896,13112
12896,8664
12896,7916
12896,15792
12896,443
12896,3643
12896,13576
12896,935
12896,15300
12896,9368
12896,12702
12896,2098
12896,12255
12896,14463
12896,460
12896,15057
12896,5
12896,7336
12896,1115
12896,9662
12896,8251
12896,449
12896,10760
12896,7003
12896,14635
12896,11289
12896,11537
12896,616
12896,3194
12896,15847
12896,7150
12896,1332
12896,4837
12896,5455
12899,3951
12899,5753
12902,4954
12902,5663
12904,15221
12905,11274
12905,919
12906,9445
12906,14735
12906,4433
12907,13866
12907,4450
12908,6551
12908,12382
12908,14338
12908,5479
12908,5146
12908,13396
12908,2593
12909,5340
12909,14318
12909,315
12909,16611
12909,8398
12909,1531
12909,5703
12909,13266
12909,11839
12909,1910
12909,10534
12909,15153
12909,8233
12909,13039
12909,5753
12909,11226
12909,281
12909,6925
12910,9896
12910,1484
12910,10072
12912,10424
12912,853
12916,14687
12917,698
12917,15849
12917,9198
12918,14623
12918,13855
12918,1906
12918,9351
12918,5297
12918,6936
12918,5405
12919,11386
12920,6286
12920,5914
12921,15059
12921,14876
12921,13169
12921,2439
12924,13808
12925,6453
12926,9383
12929,14887
12929,14391
12929,7593
12930,13686
12930,3977
12930,10992
12930,14916
12930,5097
12930,9542
12932,8881
12933,4344
12933,4508
12936,10124
12936,8431
12936,3215
12937,342
12938,2728
12938,9043
12938,14101
12938,4843
12938,13138
12938,14610
12938,1579
12938,6723
12938,6337
12938,2133
12938,4207
12938,11676
12938,6289
12938,12144
12939,6300
12939,14437
12941,3821
12942,10423
12942,7232
12942,1463
12942,12279
12942,4749
12942,16776
12942,8750
12942,16199
12942,415
12942,8112
12942,7368
12942,8401
12943,12092
12943,6856
12945,8095
12945,14516
12945,10235
12946,15273
12946,15180
12948,5381
12948,15762
12948,14811
12948,13559
12948,12258
12948,9987
12950,5787
12950,1909
12950,3556
12950,9139
12950,13461
12950,5923
12950,6114
12950,8379
12950,8810
12950,4533
12950,69
12950,9388
12950,5969
12950,2033
12950,7681
12950,10812
12950,8401
12950,1786
12951,14584
12951,3714
12952,11916
12952,5488
12952,744
12952,10893
12952,9617
12952,10235
12952,13663
12952,11789
12953,10489
12954,13253
12955,8051
12956,3736
12957,3359
12958,13782
12958,226
12958,7647
12958,10311
12958,9002
12958,14788
12958,785
12958,13024
12958,4966
12958,16404
12958,14371
12959,4895
12959,14255
12959,14822
12960,8584
12960,16141
12964,6312
12965,3106
12965,4839
12967,9298
12967,6823
12967,15432
12968,11754
12968,14828
12968,9311
12968,15191
12968,15358
12968,2738
12968,839
12968,1970
12968,2645
12968,3894
12968,1028
12968,5732
12969,1515
12969,8868
12971,15730
12971,13035
12972,10988
12972,16291
12972,12616
12973,6273
12973,15381
12973,16231
12973,8141
12973,8125
12974,12127
12975,3016
12975,1996
12975,1221
12975,14066
12977,12870
12978,253
12978,4234
12978,9642
12978,16680
12978,2791
12978,14745
12978,2763
12978,12286
12978,8188
12978,922
12978,3915
12978,11685
12979,48
12981,10471
12983,14487
12986,10001
12987,10701
12987,13063
12989,12607
12989,15913
12989,9257
12989,1365
12989,6241
12989,9396
12989,13556
12989,9986
12989,10214
12989,1851
12989,7105
12989,6971
12990,9326
12990,1731
12991,6126
12992,6269
12992,5580
12992,9939
12992,15778
12993,1811
12993,14697
12993,7476
12993,7997
12993,15946
12993,6640
12994,13517
12994,8350
12996,4601
12996,11437
12996,7275
12996,1124
12997,16148
12997,11863
12997,10787
12998,663
12998,7543
12999,8190
13000,16810
13000,2897
13001,13170
13002,14390
13002,14874
13002,2237
13002,10938
13002,13768
13002,2335
13002,2083
13002,412
13002,61
13004,2468
13006,564
13006,3805
13006,3017
13006,16280
13006,7950
13006,12520
13006,13672
13006,96
13006,10985
13006,9517
13008,14167
13008,3533
13009,11267
13009,10991
13009,16631
13009,8987
13010,2194
13010,5895
13010,16244
13011,7810
13012,11739
13013,2207
13013,10935
13013,4751
13014,529
13014,1376
13014,5428
13015,15868
13016,16459
13016,12123
13017,739
13017,6903
13017,11047
13017,684
13019,48
13019,16321
13019,12979
13019,16136
13019,1535
13020,10348
13021,15892
13021,9312
13025,700
13025,13175
13025,13964
13025,12602
13025,9850
13025,6305
13025,36
13025,260
13025,2574
13025,6579
13027,11505
13027,10330
13027,5334
13027,211
13027,1480
13028,10221
13028,10620
13028,10841
13029,10344
13030,16061
13032,5856
13032,13695
13032,5645
13032,7971
13032,10037
13032,1515
13032,12969
13032,14563
13032,305
13032,3822
13034,7761
13034,10481
13035,16796
13035,15080
13035,12743
13035,16134
13036,14742
13036,783
13036,6882
13037,8229
13037,2045
13037,13483
13037,7547
13037,9646
13037,13078
13037,128
13038,16168
13038,8431
13039,5098
13040,8470
13040,4758
13040,6702
13040,99
13040,5389
13040,2938
13040,13603
13040,1954
13040,2430
13040,13380
13040,4630
13040,8103
13042,7630
13042,1519
13042,3036
13042,10851
13042,5363
13042,354
13044,141
13044,1983
13044,12015
13045,2326
13046,1454
13047,8831
13047,5932
13047,2927
13047,15418
13047,610
13047,5259
13047,6613
13047,6475
13047,2805
13048,4427
13049,5978
13049,12509
13049,16819
13049,7464
13049,1975
13049,13499
13049,5367
13049,4408
13050,12534
13050,14677
13050,5956
13050,3919
13050,3851
13050,1339
13052,6681
13052,5006
13052,7751
13052,7879
13053,2158
13054,4791
13054,1674
13055,6614
13056,13557
13056,14884
13060,3732
13060,2917
13060,16802
13061,11929
13061,8119
13061,6709
13061,16724
13061,10406
13061,7381
13061,5219
13063,5595
13063,12768
13063,10235
13063,912
13063,6625
13063,12724
13063,3687
13063,9583
13064,11883
13064,11498
13064,8754
13065,9603
13065,6514
13066,6604
13066,1786
13067,4351
13067,3713
13067,5868
13067,4092
13067,6219
13068,15838
13069,5840
13069,9805
13069,8805
13069,5171
13069,9693
13069,7697
13070,9052
13070,16088
13070,3561
13070,3557
13072,10384
13073,880
13073,3235
13073,14357
13073,403
13074,6607
13074,4440
13074,3721
13074,3616
13075,11891
13075,14587
13075,8098
13075,6586
13075,15015
13075,8091
13075,3871
13075,16191
13075,2592
13076,16485
13076,4456
13077,1931
13077,569
13077,12157
13077,1834
13077,2926
13077,1584
13077,2142
13077,16792
13078,8229
13078,1691
13079,16676
13079,4353
13079,14597
13080,1826
13080,7609
13080,6267
13081,3056
13081,4728
13081,14324
13081,8376
13081,2839
13081,4942
13082,8931
13082,905
13082,5341
13082,186
13082,7497
13082,5448
13082,8197
13082,14809
13082,1469
13082,4059
13082,6381
13083,7576
13083,6962
13083,7316
13083,12000
13084,11177
13086,2486
13086,5651
13088,4642
13088,6395
13088,15463
13088,3782
13088,7795
13088,7588
13088,15000
13088,16769
13088,961
13088,7182
13089,8455
13089,9073
13089,5354
13089,14686
13089,9105
13089,9597
13090,4805
13092,8798
13092,1690
13093,4506
13093,437
13094,3038
13094,733
13095,13359
13095,14656
13095,4321
13095,11589
13096,16839
13096,7317
13096,11550
13096,9627
13096,784
13096,10141
13096,11999
13096,3823
13097,4329
13097,5594
13097,622
13097,2915
13097,15081
13097,10194
13097,5372
13097,14537
13097,5096
13097,10179
13097,1226
13097,8264
13097,8236
13097,13896
13098,6347
13098,4721
13098,10285
13099,15514
13099,6544
13101,14549
13101,4429
13101,750
13102,1602
13103,15049
13103,15100
13104,6110
13104,10950
13105,7282
13105,7713
13108,10235
13109,5619
13110,2726
13110,4847
13111,7978
13111,6181
13111,10333
13111,3593
13111,9087
13114,4806
13114,15897
13115,1654
13115,7012
13116,15648
13117,7021
13117,187
13118,8290
13118,5920
13119,9578
13119,5550
13121,15840
13121,4671
13121,12915
13123,15632
13124,9933
13124,3635
13124,11824
13124,7168
13124,8107
13125,2640
13125,11638
13125,8492
13125,10579
13126,3409
13126,3324
13126,8461
13126,13088
13126,4542
13126,12304
13126,3050
13126,1200
13126,15000
13126,7588
13129,14557
13130,4614
13132,5924
13132,9979
13134,11593
13134,8157
13134,13866
13134,1465
13134,5600
13134,9869
13134,6877
13134,15883
13134,12907
13134,9581
13134,2742
13134,11537
13134,5739
13134,3271
13134,11460
13134,11761
13134,1015
13134,9155
13134,14770
13134,2829
13134,1772
13134,8493
13134,5761
13134,6631
13134,6477
13134,7530
13134,1602
13134,11580
13134,11340
13134,4229
13135,1907
13137,13186
13137,12000
13137,15582
13138,16686
13138,1579
13140,8198
13140,713
13140,1602
13140,3570
13140,5762
13141,9243
13141,6714
13141,9229
13141,16271
13141,10514
13141,9043
13143,10440
13145,3179
13145,9358
13149,8410
13149,6517
13149,4350
13149,757
13149,58
13150,16859
13150,8406
13150,10362
13150,7630
13150,10591
13150,2870
13150,7168
13150,3599
13150,5380
13150,15037
13151,3079
13151,15887
13151,3474
13151,9130
13151,9456
13151,6561
13151,13843
13151,15734
13151,11225
13151,14876
13151,7334
13151,4167
13151,2887
13152,5484
13152,5752
13152,16507
13152,14210
13152,16735
13152,744
13152,8624
13152,6156
13152,15451
13152,1521
13152,11381
13152,10609
13152,6718
13152,3836
13152,15115
13152,620
13152,5577
13152,8155
13153,9686
13154,16227
13155,7185
13155,11959
13157,4169
13157,14147
13157,2113
13157,1243
13157,683
13157,3392
13158,5423
13159,4812
13160,7643
13160,6021
13160,9669
13160,9112
13160,16598
13160,7836
13160,1250
13160,5788
13161,4938
13161,1206
13163,2242
13164,13912
13164,10184
13165,7113
13165,2299
13165,970
13165,7785
13165,13523
13166,511
13166,8383
13166,5615
13166,7071
13171,8249
13171,5493
13172,2188
13174,5756
13174,11721
13174,573
13174,6153
13174,2990
13174,3596
13175,260
13177,4008
13177,16324
13177,16280
13177,13349
13178,4286
13178,13348
13179,2769
13180,9416
13181,9662
13181,15738
13181,443
13184,16283
13184,12206
13184,13601
13184,3210
13185,2615
13185,7771
13185,16584
13185,13909
13186,7185
13186,15582
13186,12000
13186,7711
13186,16315
13186,12790
13186,27
13188,5997
13188,7099
13188,10433
13188,10202
13189,4585
13191,4202
13192,6957
13194,4393
13194,10976
13194,386
13195,15524
13196,5283
13196,11303
13197,7058
13197,805
13197,2725
13197,245
13199,10690
13199,11400
13200,14704
13200,14026
13201,4343
13204,11705
13204,11551
13205,15140
13205,6267
13206,6286
13206,5914
13206,12920
13207,5798
13207,11873
13207,12451
13207,14659
13208,11408
13208,6928
13208,3850
13208,5734
13208,3457
13208,8808
13208,3173
13210,11549
13210,11722
13211,4156
13211,574
13214,16454
13214,1276
13214,866
13214,10405
13214,6246
13214,14529
13214,9720
13217,13240
13217,8577
13217,11541
13217,12965
13218,5205
13218,8678
13219,7895
13219,5587
13219,1192
13220,12378
13221,12124
13222,2604
13222,9037
13224,13234
13224,15272
13224,9027
13224,12581
13224,15468
13224,16192
13224,6800
13224,9890
13224,15981
13224,9249
13224,4862
13225,10475
13227,16523
13227,16597
13228,8435
13228,8647
13228,14421
13228,13511
13228,10328
13228,9194
13230,11445
13230,12795
13230,11060
13230,9024
13230,2763
13230,11200
13231,9294
13231,4583
13231,8215
13232,4733
13233,7543
13233,13748
13233,3864
13234,9890
13234,9249
13235,12630
13236,2307
13237,9498
13238,4000
13238,14732
13241,5863
13241,14440
13243,4886
13243,12141
13246,7643
13246,13370
13246,12476
13247,8384
13247,1413
13248,13584
13249,14273
13250,6894
13250,9815
13251,15101
13252,6432
13252,3001
13252,5770
13252,14915
13254,2000
13254,2618
13254,618
13254,11044
13254,8710
13254,14363
13254,10220
13254,13233
13254,15201
13254,88
13254,6809
13255,7389
13256,4445
13256,15960
13256,1067
13256,9435
13256,6667
13256,2756
13256,9831
13256,15613
13256,192
13257,1690
13258,15900
13258,7858
13258,9692
13258,14616
13258,9945
13259,14639
13259,12037
13259,12098
13259,7166
13259,6402
13259,16392
13259,2759
13259,4048
13259,12798
13259,11245
13259,13152
13259,15161
13259,14600
13259,13535
13259,0
13259,6156
13259,1521
13259,7266
13259,12186
13259,15390
13259,11532
13259,11337
13259,13842
13259,9093
13261,4791
13261,13054
13261,1674
13262,8234
13262,11614
13262,3104
13263,12625
13263,4026
13263,11569
13263,673
13263,7016
13263,16083
13263,4671
13263,12051
13264,10564
13264,2921
13264,797
13265,557
13265,10572
13265,6933
13266,315
13266,13039
13266,5098
13266,5383
13266,6925
13268,12044
13268,9133
13268,2896
13268,843
13268,9654
13268,13647
13268,600
13268,6321
13268,2780
13269,10233
13271,9244
13272,744
13272,2883
13272,5421
13272,11138
13272,327
13272,10321
13273,792
13273,6249
13273,2570
13274,2554
13275,12884
13277,1720
13277,6812
13277,13400
13277,16824
13278,4598
13278,9487
13278,15424
13278,10838
13279,9599
13280,9578
13280,3631
13280,2306
13281,10199
13282,14099
13282,7318
13282,8668
13282,7298
13282,12663
13283,15309
13284,6307
13285,3570
13286,843
13288,1919
13289,14458
13289,16288
13289,11899
13291,3023
13291,3107
13294,15451
13294,131
13294,4754
13295,11415
13295,14127
13296,13516
13297,4625
13297,605
13297,12966
13297,10551
13297,1476
13298,5061
13298,10133
13300,7375
13300,9250
13300,464
13302,10129
13302,6129
13302,14140
13302,2244
13305,1812
13306,1926
13306,1341
13306,12893
13306,12995
13306,16529
13306,16448
13306,299
13309,11082
13310,7461
13310,9743
13311,14738
13312,11195
13312,8727
13312,10644
13313,691
13313,15797
13314,10437
13314,12008
13316,11275
13316,1526
13316,4020
13316,12136
13317,1251
13317,9222
13317,9255
13317,4108
13317,6577
13319,14836
13320,11114
13320,12298
13320,10859
13320,12397
13320,4108
13321,5542
13324,6806
13325,4693
13326,3295
13326,1901
13326,3313
13326,715
13328,11587
13329,12859
13329,16059
13329,15738
13329,15833
13329,7185
13329,16415
13329,15025
13331,9148
13331,464
13331,5380
13331,4035
13331,10589
13331,9691
13332,1489
13332,7971
13333,1786
13333,3559
13333,5487
13333,8248
13333,8236
13334,6771
13334,14607
13334,3613
13334,15994
13334,14620
13334,16023
13334,14791
13334,9782
13334,4895
13334,1943
13334,14068
13334,5493
13334,11629
13334,16427
13334,1940
13335,13663
13337,11822
13337,10053
13338,9740
13338,5184
13339,3878
13341,522
13341,12261
13341,15022
13342,12314
13342,12230
13343,7043
13344,990
13344,15178
13344,8231
13345,7044
13345,3832
13345,14359
13345,10419
13345,9737
13345,3439
13345,1256
13345,4647
13345,11047
13345,2831
13345,15448
13346,10647
13347,13056
13347,13943
13347,13557
13347,14884
13349,545
13349,6952
13349,6391
13349,16324
13349,12092
13351,5442
13354,10924
13354,1727
13354,7635
13354,6343
13355,8655
13355,5329
13355,15161
13355,6635
13355,5834
13355,10494
13355,10856
13355,6941
13355,6384
13355,10011
13355,1306
13355,3965
13355,3335
13355,15476
13355,12431
13355,12879
13355,11647
13357,16054
13358,3585
13358,11859
13358,3875
13358,8104
13360,2373
13360,13193
13361,12616
13361,12972
13362,12092
13363,11196
13364,6932
13364,14679
13364,8828
13364,16066
13364,4157
13364,2609
13364,2707
13364,7574
13365,4769
13366,16160
13366,13918
13368,12453
13368,5644
13369,12505
13369,4274
13369,7625
13370,245
13370,7577
13370,16075
13370,7643
13371,10595
13371,5521
13371,3448
13371,7829
13372,12638
13373,11878
13375,16108
13375,14836
13375,7617
13376,11900
13376,2704
13376,8075
13376,10706
13377,12944
13378,5509
13378,680
13380,4786
13380,11267
13380,29
13380,10194
13380,13301
13380,10398
13380,5389
13380,13692
13380,1954
13380,2613
13380,7452
13380,3740
13381,12548
13381,13878
13381,16676
13381,1340
13382,4182
13382,13615
13382,16628
13382,8522
13382,14739
13382,57
13382,16049
13383,9571
13384,2907
13385,5863
13387,11766
13387,7387
13388,14889
13390,11146
13390,5381
13390,3210
13390,13184
13390,6317
13390,15299
13390,13287
13390,12206
13390,13373
13390,15040
13390,8161
13390,4193
13391,5142
13391,14039
13391,5720
13391,4899
13391,6298
13391,4135
13391,6535
13391,13830
13393,3001
13397,220
13397,5644
13398,15966
13398,500
13398,13163
13398,7178
13398,2242
13398,6084
13398,6251
13398,14952
13398,16453
13398,12082
