source,target
6944,12076
6944,14309
6945,14155
6946,13543
6947,9037
6947,4207
6947,13222
6947,8880
6947,2997
6947,2604
6948,15400
6948,114
6948,16809
6948,11715
6949,1007
6950,1627
6951,8147
6951,12913
6955,6549
6955,5078
6957,15088
6957,1451
6957,14751
6957,8437
6957,12202
6957,12373
6957,8665
6957,15972
6957,2213
6957,13513
6957,3999
6957,11916
6958,201
6959,10513
6960,7315
6960,566
6960,7027
6960,15200
6960,11598
6960,13497
6960,14514
6960,14856
6961,7922
6961,9411
6962,12000
6962,7324
6963,10223
6963,1193
6964,12378
6964,13220
6965,4184
6965,7165
6965,6386
6965,16605
6966,6458
6966,16359
6966,10436
6967,16063
6969,3412
6972,4630
6972,9717
6973,3245
6973,1603
6974,10083
6974,13462
6974,12287
6974,5180
6974,8441
6974,9043
6974,11515
6974,8966
6974,7478
6974,10532
6974,6328
6974,7849
6974,11541
6974,1104
6974,5475
6974,13725
6974,10566
6974,13900
6977,14898
6978,9748
6978,1902
6978,504
6978,8404
6978,2904
6978,15895
6978,4864
6978,11427
6979,5013
6979,16238
6980,15394
6982,8930
6982,4523
6985,15164
6986,3760
6986,4367
6987,14789
6987,12325
6987,11870
6988,16378
6988,12261
6988,12798
6992,8890
6992,14562
6994,11095
6994,6834
6994,8002
6994,9535
6994,493
6994,11122
6994,1230
6995,9424
6995,14195
6995,13712
6998,10036
6999,12851
6999,7545
6999,1021
7000,3198
7000,4284
7000,5066
7000,9543
7001,4906
7001,2479
7001,14490
7001,11629
7001,12000
7001,1323
7003,15300
7003,2098
7003,616
7003,10066
7003,11583
7005,9881
7005,2632
7005,14798
7005,14172
7005,4564
7005,2792
7005,7582
7005,10331
7005,7676
7006,12763
7008,12204
7010,4948
7010,13056
7010,13557
7010,10992
7010,4702
7010,5776
7010,14884
7010,13347
7011,3586
7011,11666
7011,12675
7012,2074
7012,14878
7013,12718
7013,13308
7014,6169
7015,767
7015,12415
7016,673
7017,3508
7017,9957
7017,11144
7017,13856
7017,6306
7017,16589
7017,3220
7017,3354
7017,8262
7017,6494
7017,212
7017,501
7017,131
7017,14167
7017,16782
7017,6585
7017,8476
7017,13689
7017,3329
7018,12268
7018,12554
7019,16057
7019,6470
7019,2413
7019,9545
7020,1729
7020,2329
7022,14133
7022,7672
7022,13179
7023,16688
7023,1856
7023,11262
7023,2404
7024,13441
7024,13433
7024,13797
7024,6458
7024,2913
7025,3817
7025,4876
7025,15355
7026,11481
7026,1253
7027,12499
7027,12720
7027,11598
7027,929
7027,12432
7027,8236
7027,12221
7027,10318
7027,5435
7027,8363
7027,11624
7028,15671
7028,1554
7029,14396
7030,364
7030,16400
7032,3198
7032,12554
7032,7000
7032,7018
7033,3039
7033,1055
7033,5861
7033,3511
7033,4829
7033,4402
7033,16002
7033,3345
7033,3069
7033,10030
7033,325
7033,2529
7033,8018
7033,2261
7033,9917
7033,8982
7033,16183
7033,12276
7033,11605
7033,4002
7033,14964
7033,2006
7033,6336
7033,1510
7033,7223
7033,15843
7033,13399
7034,6352
7036,15096
7037,16716
7037,538
7037,7583
7040,9968
7040,5732
7040,4985
7041,1050
7042,14272
7042,8199
7044,3832
7046,16382
7048,4543
7049,8306
7049,5501
7049,10124
7049,2826
7049,14842
7049,2088
7050,9490
7050,9788
7051,15451
7051,13024
7051,12337
7051,12008
7051,12248
7051,2307
7051,12143
7051,7451
7051,13314
7051,226
7051,5581
7051,6326
7051,10437
7052,10630
7052,344
7052,2166
7052,207
7053,5169
7053,2116
7053,2394
7053,3468
7053,6267
7053,15395
7055,2908
7057,3617
7057,12161
7057,10740
7058,805
7059,4096
7060,2262
7060,10996
7060,426
7062,5005
7062,1826
7064,448
7065,13719
7066,7585
7066,3272
7067,6321
7067,3098
7069,6020
7069,1207
7069,13897
7069,2590
7069,4770
7069,5758
7069,4990
7071,511
7072,3938
7072,4703
7076,15736
7076,2968
7078,5186
7078,16790
7078,421
7078,9900
7078,6864
7080,9651
7080,4444
7080,9889
7080,6214
7080,9866
7083,858
7085,12922
7086,12688
7086,5110
7086,5665
7086,9911
7087,6722
7087,12484
7088,5761
7089,4745
7089,7047
7089,9637
7089,1268
7090,6267
7090,15790
7090,15424
7090,13278
7090,1288
7091,10711
7091,2715
7091,4813
7092,10853
7092,12302
7092,3415
7092,2907
7093,12643
7094,3585
7094,8646
7095,11663
7095,11105
7096,12195
7097,10060
7097,9792
7097,16814
7097,1824
7097,1584
7097,11631
7097,12201
7097,4366
7099,10202
7100,3462
7101,5882
7101,12917
7101,15849
7101,10943
7101,4588
7102,4385
7102,16506
7102,16669
7102,5961
7103,2317
7104,3849
7104,2857
7104,13075
7104,6586
7104,6692
7104,14649
7104,13336
7104,5639
7104,16191
7104,10430
7104,15736
7104,4885
7104,2592
7104,11891
7105,12607
7105,15913
7105,9257
7105,1365
7105,13556
7107,7609
7107,6267
7107,13080
7107,1826
7108,12160
7108,1760
7109,16640
7109,12543
7110,104
7111,8921
7112,7059
7112,4096
7112,9850
7112,2333
7112,3423
7112,3781
7114,16855
7115,914
7115,2460
7116,10910
7116,5767
7116,6199
7116,4219
7116,6020
7116,9798
7116,914
7116,13596
7116,5086
7116,9900
7116,8608
7116,15610
7118,11863
7119,7384
7119,6880
7119,10194
7119,2034
7119,16509
7119,12834
7119,10179
7119,1226
7119,3695
7119,235
7120,8063
7121,8955
7121,9753
7121,6525
7122,5544
7124,1927
7125,7941
7127,13824
7127,13186
7127,12000
7127,7711
7128,207
7129,3583
7129,2340
7129,15656
7129,7923
7129,5724
7129,3126
7129,797
7131,7562
7132,14127
7132,9129
7133,12449
7133,8039
7133,1794
7133,9581
7134,6938
7134,9919
7134,10749
7135,3442
7136,6348
7136,1762
7136,8841
7137,14309
7138,13511
7141,15564
7141,11549
7142,12483
7143,417
7143,2406
7144,9026
7144,8430
7144,5909
7144,14875
7146,8780
7146,15346
7147,1380
7147,7329
7147,5553
7147,5554
7151,7912
7153,2956
7156,10565
7156,16490
7157,11758
7158,3191
7158,6560
7159,6860
7159,16553
7159,7728
7159,585
7160,5099
7161,1773
7161,12761
7162,9526
7163,2540
7163,12230
7163,15167
7163,477
7165,7671
7165,1491
7165,5049
7165,11864
7165,951
7165,6859
7165,9014
7165,10795
7165,15736
7165,62
7165,14289
7165,4824
7165,12025
7165,10228
7165,1348
7165,10773
7165,4125
7165,6386
7165,1271
7166,15878
7167,15648
7167,13116
7167,11291
7168,9007
7168,8133
7168,5799
7168,12687
7168,7938
7168,8406
7168,6861
7168,10870
7168,5483
7168,2178
7168,13433
7168,10591
7169,13164
7169,8578
7169,12811
7169,4700
7169,2586
7169,736
7169,8958
7170,10052
7170,1348
7171,13083
7171,11739
7171,7316
7171,14587
7173,7171
7173,3785
7173,6039
7173,7316
7174,7343
7174,450
7174,1544
7175,3313
7175,9250
7175,13874
7175,15676
7176,6690
7176,1486
7176,12326
7176,16815
7176,13839
7176,7920
7176,10535
7176,15963
7176,11682
7177,10594
7177,7561
7177,1391
7178,500
7178,6084
7178,16453
7180,6618
7180,1686
7180,8
7180,15479
7180,6648
7180,13662
7180,10654
7180,16343
7181,14471
7181,10235
7181,9971
7181,12827
7181,3687
7182,4542
7182,16769
7183,10723
7183,7255
7183,5165
7183,10028
7183,1315
7183,3012
7183,471
7183,11133
7184,912
7184,6625
7184,9589
7184,10701
7184,12987
7185,15582
7185,11683
7185,13436
7185,16059
7185,27
7185,15738
7185,13864
7185,5123
7186,2836
7187,6702
7187,15025
7187,4071
7187,2022
7188,4925
7188,2697
7188,14945
7189,12116
7189,14776
7190,14757
7190,16556
7190,3598
7194,9309
7194,10814
7194,11900
7194,4687
7194,6461
7194,2704
7194,2148
7195,2776
7195,138
7195,8921
7195,16004
7195,14195
7195,15659
7195,8255
7195,8637
7195,91
7195,3974
7195,10435
7195,6715
7195,16408
7195,5727
7195,14721
7195,10090
7195,16319
7196,12378
7196,13985
7196,10086
7197,2701
7197,2430
7197,3390
7198,11832
7198,2070
7198,15749
7198,11126
7198,8085
7198,7199
7198,288
7199,15749
7200,802
7200,14533
7200,16113
7200,5070
7201,12752
7202,4503
7203,10562
7203,10223
7203,1099
7203,15944
7204,2228
7205,7554
7205,14865
7205,8287
7205,3803
7205,3031
7205,1580
7205,4000
7205,2610
7206,12002
7207,6312
7207,9789
7208,11097
7209,12172
7209,11648
7209,10442
7209,14622
7209,6263
7209,12655
7209,6906
7210,8289
7210,8270
7210,5957
7210,1127
7211,3899
7211,7233
7212,1638
7212,9250
7212,988
7212,11133
7212,15886
7212,10723
7212,10028
7212,1315
7212,2128
7212,16579
7212,7183
7212,14514
7212,8212
7214,2873
7214,10673
7215,10025
7216,15371
7216,1312
7216,6359
7216,5437
7217,8325
7217,10366
7217,9680
7217,16828
7217,5781
7217,16072
7218,13766
7218,10133
7218,843
7219,2460
7220,13212
7220,15892
7221,6913
7221,12070
7221,320
7221,13352
7222,8969
7223,3039
7223,1055
7223,5861
7223,3345
7223,15189
7223,4829
7223,4402
7223,10030
7223,4944
7223,8018
7223,9917
7223,16183
7223,12276
7223,11605
7223,14964
7223,2006
7224,11472
7224,9299
7224,13113
7227,11364
7228,13390
7228,11833
7228,11878
7229,16166
7230,9936
7230,2199
7231,6780
7231,1707
7231,10429
7232,415
7233,3899
7235,4530
7235,8019
7235,9906
7235,11521
7235,8317
7237,11165
7237,9523
7239,13847
7240,10228
7241,11590
7241,15950
7241,2984
7241,2822
7242,6302
7242,5229
7244,15427
7246,16170
7247,3609
7247,2919
7247,3786
7247,1916
7248,6357
7248,1368
7248,3431
7248,2935
7249,10897
7250,8448
7250,2726
7251,14686
7251,4648
7252,4104
7254,4572
7254,1165
7254,15378
7256,13828
7257,6527
7261,7592
7261,13846
7261,345
7261,12482
7261,3664
7262,7592
7262,7206
7262,15379
7262,205
7262,16644
7262,2060
7262,12002
7262,4781
7262,7924
7262,10661
7262,6148
7262,5034
7264,12896
7264,14417
7264,8664
7264,776
7264,2976
7264,14062
7265,3797
7265,5893
7265,10317
7267,6858
7267,8505
7268,8503
7268,5344
7268,15855
7268,4170
7268,7285
7268,14555
7268,467
7268,162
7268,11616
7268,8396
7268,15756
7270,5565
7272,10179
7272,8264
7272,11218
7272,10194
7272,10816
7273,1858
7273,10974
7275,16166
7276,14910
7277,8865
7277,14370
7278,6991
7278,8272
7278,10265
7278,2366
7278,12755
7279,12541
7283,295
7284,13812
7284,16317
7284,15745
7284,9707
7285,467
7286,11948
7286,329
7286,10295
7288,12207
7288,11972
7289,4257
7290,5554
7290,9084
7290,11837
7290,12740
7290,14094
7290,1337
7290,8912
7290,4273
7291,7912
7291,6900
7291,3235
7293,5663
7293,8887
7294,8749
7294,11266
7294,4025
7294,9636
7294,2944
7294,2400
7294,10183
7296,258
7296,15856
7297,10923
7298,7318
7298,8668
7299,1754
7299,9464
7300,11217
7301,13398
7301,7178
7301,9951
7301,500
7302,5001
7302,16378
7302,1765
7302,10361
7302,5413
7302,8853
7304,5460
7304,13745
7304,12363
7305,8180
7305,10323
7306,9110
7306,8102
7306,3838
7306,12560
7307,14212
7307,7797
7307,3154
7308,9396
7308,13751
7308,6241
7308,13556
7308,9986
7308,5835
7308,12707
7308,12846
7308,14647
7308,7105
7308,9130
7308,12607
7308,3186
7308,12989
7308,1922
7308,15913
7308,9257
7308,1365
7308,5846
7308,2866
7310,13237
7311,7269
7311,13276
7311,16310
7312,14766
7312,7679
7312,6444
7312,6749
7312,16679
7312,11113
7312,14037
7312,6446
7312,13123
7312,9045
7312,15632
7313,11670
7313,4886
7317,3823
7318,14750
7318,6114
7318,2467
7318,4533
7318,8668
7318,2545
7318,5502
7318,5787
7319,5343
7320,14533
7321,6334
7321,14214
7321,11410
7321,432
7322,6848
7322,7874
7322,9720
7322,8460
7323,14135
7323,15660
7323,8781
7324,7576
7324,12000
7324,14015
7324,8933
7324,12235
7325,4867
7325,13617
7326,13013
7326,9651
7326,2176
7326,8829
7328,11800
7329,5553
7329,12701
7329,7437
7330,15802
7330,10960
7330,8172
7331,15229
7332,4808
7332,2774
7334,9456
7335,6643
7335,13658
7335,13016
7335,832
7336,6952
7336,3229
7336,16472
7337,10383
7337,12965
7337,3106
7338,9673
7338,3688
7338,10519
7338,13398
7338,2160
7338,7178
7338,9951
7338,3112
7338,16453
7338,5089
7338,7301
7338,7984
7338,14307
7338,16466
7338,1227
7338,13698
7338,1809
7338,500
7338,11352
7339,13522
7339,16804
7340,15550
7340,9061
7340,5516
7340,6122
7340,1719
7340,589
7340,10722
7340,127
7342,5687
7342,3233
7342,14724
7343,450
7343,3691
7343,6574
7344,4151
7345,16018
7347,11829
7347,8697
7348,8333
7349,4608
7350,9806
7351,3033
7351,9925
7351,10702
7351,1371
7351,10979
7351,7710
7351,815
7351,181
7351,2747
7351,7557
7351,12046
7351,548
7351,10965
7351,15836
7352,16159
7355,15452
7355,15359
7355,12208
7355,13507
7355,6583
7355,6567
7355,2066
7356,13689
7356,853
7356,12735
7356,14679
7357,4816
7357,11723
7358,6474
7359,4517
7359,14341
7359,14130
7359,14427
7359,13761
7359,13729
7359,15636
7359,2300
7359,6171
7360,7562
7360,13981
7361,10304
7361,1835
7361,13473
7362,2067
7362,14180
7362,9732
7363,8159
7363,10587
7363,12328
7363,10799
7364,2344
7364,10529
7364,6642
7364,14030
7364,11916
7364,7485
7364,7909
7365,14127
7365,3325
7366,4608
7366,7349
7366,2836
7367,12671
7368,7610
7368,15580
7368,3521
7368,15174
7369,3088
7369,12176
7370,10398
7370,13692
7370,13380
7372,11148
7372,1602
7372,2460
7374,10006
7375,464
7375,582
7376,2183
7376,14705
7378,8624
7379,13768
7379,7081
7380,13981
7380,2703
7380,5831
7382,16407
7383,10843
7383,7392
7387,1759
7387,8842
7387,11766
7388,14533
7388,4828
7388,10915
7388,13818
7388,11956
7388,15628
7388,328
7388,1505
7388,9434
7389,1626
7389,2814
7391,5683
7391,11253
7392,3330
7392,15736
7392,7076
7392,14167
7392,8174
7392,2730
7392,8772
7392,640
7392,14253
7392,7711
7392,4479
7392,7171
7392,10168
7392,14149
7392,6692
7392,1703
7392,15731
7393,5697
7393,8820
7393,1312
7394,4731
7394,11985
7394,8204
7394,13665
7394,4428
7394,14036
7394,14337
7394,7523
7394,15017
7395,14700
7395,15684
7395,13469
7395,1768
7397,15752
7397,9832
7397,12422
7399,3649
7399,11965
7400,5176
7402,4433
7402,4653
7402,7072
7402,16225
7402,16067
7402,3804
7402,7008
7402,4703
7402,6533
7402,14372
7402,16027
7402,12259
7402,14492
7402,1501
7403,2044
7403,10101
7403,6743
7403,9321
7403,258
7404,6805
7404,4065
7404,841
7404,2855
7405,8140
7405,14524
7405,8634
7406,13101
7406,371
7406,14549
7406,4429
7406,2868
7406,16839
7406,750
7408,10800
7408,15956
7408,5718
7408,11135
7408,6744
7410,4116
7411,1765
7414,13859
7414,13579
7418,4871
7418,13305
7418,1933
7419,12767
7419,5550
7419,3631
7419,4705
7419,13280
7419,2306
7420,8196
7420,1544
7420,379
7421,4040
7421,4508
7421,12933
