source,target
10771,7562
10771,11079
10771,5716
10771,10827
10771,16365
10771,15804
10771,191
10771,6428
10771,12015
10771,8994
10771,9478
10771,15272
10771,1021
10771,7360
10771,4095
10771,131
10771,4738
10771,11996
10771,7682
10771,3047
10771,16615
10771,6743
10772,6381
10772,12834
10772,16144
10772,4059
10773,4372
10773,12342
10773,11469
10773,951
10773,2957
10774,15020
10774,11463
10774,8129
10774,1157
10775,4065
10775,9641
10775,1437
10776,1924
10777,14457
10777,9017
10777,13640
10777,3972
10778,13320
10778,15333
10778,9255
10778,4108
10778,9199
10778,6577
10778,275
10778,3658
10778,10859
10778,12311
10779,16562
10781,11738
10782,11080
10783,13398
10783,13163
10783,2242
10783,6251
10786,16477
10786,8000
10787,12000
10787,16148
10787,11863
10788,4945
10788,498
10789,6581
10789,10143
10789,8674
10789,2490
10789,11191
10790,14153
10790,15926
10790,220
10790,6518
10790,11536
10790,1259
10790,13221
10791,3257
10791,8064
10793,6582
10793,5371
10794,11507
10794,10881
10794,13305
10794,14411
10794,8618
10794,16518
10794,8884
10794,15520
10794,9913
10795,11864
10795,1130
10795,10230
10795,2229
10795,12325
10795,1351
10797,13253
10797,9416
10797,12954
10799,8159
10799,12328
10801,1481
10804,13737
10804,14259
10807,6240
10808,11160
10808,15226
10809,3855
10809,12947
10810,14342
10810,4683
10810,8831
10811,2373
10811,13193
10811,13360
10812,5969
10813,2886
10814,3358
10814,4709
10814,6267
10817,6003
10817,6011
10817,13623
10817,14494
10817,2752
10817,1260
10817,3721
10818,16318
10818,12870
10818,4874
10818,6644
10818,1753
10819,12709
10819,3070
10819,5063
10819,14179
10819,13728
10820,4162
10820,13022
10820,15759
10820,6619
10821,13805
10821,12789
10822,3696
10822,1300
10823,14084
10823,4132
10823,13679
10823,12797
10824,688
10825,14569
10825,13090
10825,6597
10825,4776
10825,2308
10825,4805
10825,1541
10825,4965
10826,11082
10827,6743
10827,12355
10827,5573
10827,9387
10827,12433
10827,5968
10827,10543
10827,3761
10827,1667
10827,14178
10827,16756
10827,15272
10827,131
10827,10743
10829,7631
10829,11315
10830,10440
10830,10067
10830,1984
10830,220
10830,6315
10830,936
10830,16728
10830,1043
10832,8011
10832,6824
10832,4161
10832,3894
10833,7365
10833,14127
10834,7476
10835,5346
10836,8358
10836,15986
10836,15750
10836,3683
10836,2590
10836,12641
10836,11516
10836,15375
10836,7069
10836,11025
10836,7004
10837,15161
10838,16386
10838,6266
10838,14927
10838,6267
10838,15424
10838,3698
10838,15790
10838,14290
10838,11595
10838,5342
10839,6676
10839,12572
10839,2810
10839,2948
10839,13906
10839,245
10839,16830
10839,11565
10839,3917
10839,3576
10839,10216
10839,12692
10839,9968
10839,5041
10839,16568
10841,9170
10841,10620
10842,5633
10842,6796
10842,16717
10842,8252
10842,3625
10842,5162
10842,8283
10843,10245
10843,7371
10844,8438
10844,15509
10844,8146
10845,15135
10845,15949
10845,14059
10848,101
10850,12769
10850,4540
10850,4208
10850,7046
10850,16382
10850,11544
10850,225
10851,7630
10851,4667
10851,4331
10851,14501
10852,4449
10852,13398
10852,7178
10852,6084
10852,16453
10852,12082
10852,2674
10853,13758
10853,11103
10853,15267
10853,14202
10853,3415
10853,2907
10853,11588
10853,10779
10853,4168
10853,9275
10853,9759
10853,9816
10853,5661
10853,16562
10853,8056
10853,925
10853,4361
10853,15404
10853,12302
10853,9932
10853,11896
10853,10420
10854,4657
10854,9512
10854,10245
10855,7877
10855,705
10855,9697
10855,7022
10856,6941
10856,3965
10856,15228
10856,6108
10856,7629
10856,2836
10856,14810
10856,10635
10856,16840
10856,2292
10856,6367
10856,15373
10857,5987
10857,13683
10859,6080
10861,13680
10861,12653
10862,12637
10862,9787
10862,10202
10862,8539
10862,5433
10862,10036
10862,4409
10862,10512
10862,4125
10862,1271
10862,13058
10862,14575
10862,14876
10862,12860
10862,15446
10862,512
10863,6806
10864,1758
10864,11468
10864,5077
10864,14690
10864,16451
10864,13093
10864,4506
10865,3068
10865,15097
10865,8141
10866,8336
10867,3935
10867,16609
10867,8160
10867,12861
10867,12516
10867,12016
10867,11086
10869,9250
10869,3313
10870,5277
10870,3350
10870,15011
10870,9933
10870,7938
10870,12687
10870,16359
10870,11537
10870,6471
10870,3963
10871,10781
10871,11738
10872,14317
10872,14297
10872,170
10872,1309
10873,15650
10873,10996
10874,12409
10874,6539
10875,1653
10875,7913
10876,4222
10876,8436
10877,5702
10878,15148
10878,8383
10878,10168
10879,5087
10879,595
10879,2494
10879,7586
10880,11137
10881,16518
10881,13839
10881,528
10881,9913
10881,11507
10881,15963
10881,13305
10881,5531
10883,16222
10883,2931
10883,4104
10883,4788
10884,5201
10884,4238
10884,15453
10885,9316
10885,3628
10885,1962
10885,13542
10885,9399
10885,15307
10886,15557
10888,10919
10888,13070
10888,11541
10888,10566
10888,2390
10888,4529
10888,11905
10889,16168
10889,8431
10889,13038
10889,10124
10890,12616
10891,12920
10891,4845
10891,3077
10891,6286
10891,5914
10892,2376
10893,9617
10893,10235
10893,13663
10893,11916
10894,9658
10898,5557
10899,6841
10899,11932
10899,8883
10900,5349
10904,1126
10905,10228
10905,14811
10905,3707
10905,14149
10905,175
10905,1908
10905,4954
10905,7215
10906,1743
10906,8814
10907,9953
10909,12968
10909,9496
10910,6199
10912,205
10912,12002
10912,1813
10912,7262
10912,7206
10913,6637
10913,815
10913,14900
10913,344
10913,5805
10913,9042
10913,14507
10913,207
10913,7648
10914,12423
10914,15246
10916,10533
10917,236
10917,31
10917,7518
10919,1104
10919,2390
10919,13462
10919,12287
10919,9043
10919,7478
10919,6974
10920,13907
10920,6989
10922,5378
10922,16466
10922,12480
10923,16024
10923,3912
10923,3567
10925,12177
10926,1804
10926,15857
10927,16589
10929,4226
10930,6210
10930,12976
10930,14668
10931,16552
10932,2762
10933,5124
10933,14492
10933,16460
10933,12488
10933,7338
10933,16466
10933,9623
10933,5423
10933,10908
10933,15853
10933,11031
10933,9673
10933,10519
10935,4751
10936,13627
10936,1613
10936,11953
10936,10290
10936,14487
10936,12983
10936,15493
10937,9498
10937,14353
10937,14451
10937,6047
10937,786
10937,843
10937,2327
10937,11545
10937,12326
10937,13237
10937,13766
10938,61
10938,14874
10938,2335
10939,4952
10939,11972
10940,5126
10942,8313
10942,2097
10942,15837
10943,698
10943,12917
10943,15849
10944,5829
10945,4916
10945,9076
10945,15716
10945,282
10946,6077
10946,9342
10947,639
10947,9776
10948,2792
10949,6435
10949,11702
10949,8397
10951,13593
10952,6721
10952,5824
10954,14507
10954,5343
10954,12757
10954,8805
10956,2671
10956,3810
10956,14138
10957,11184
10958,11638
10959,2621
10959,14323
10959,1495
10959,2825
10959,12011
10959,11771
10959,10125
10961,8274
10961,6915
10963,16149
10965,10702
10967,5948
10967,11516
10969,14141
10969,6921
10969,14765
10969,10554
10971,10295
10971,5549
10972,4522
10972,10939
10972,11537
10972,14559
10972,2955
10972,11250
10972,6204
10972,4952
10972,5871
10973,15644
10973,8115
10973,5721
10974,11959
10974,13216
10974,10744
10974,14311
10974,1858
10974,15821
10975,7505
10975,4932
10975,14281
10976,386
10976,4393
10977,16149
10977,15048
10977,10121
10977,10963
10977,116
10978,14060
10978,14896
10978,11664
10979,3033
10979,7710
10980,8837
10980,9227
10981,1580
10981,3159
10982,7261
10982,7592
10982,13846
10982,15379
10982,12346
10982,15400
10983,9041
10983,135
10984,7754
10984,5392
10984,5970
10985,14676
10986,8547
10986,8222
10987,2905
10987,5862
10987,12230
10987,2676
10990,5207
10990,7974
10991,10661
10991,2522
10991,16631
10991,8987
10992,4104
10992,5182
10992,4702
10993,12691
10995,5782
10995,10468
10995,740
10995,16528
10996,5796
10996,11387
10996,9559
10996,1240
10996,2262
10998,11618
10998,15465
10998,4174
10998,10595
10998,7445
10999,10400
10999,6148
10999,2246
11000,14238
11000,8060
11001,1323
11002,12792
11002,13704
11002,2673
11002,12663
11002,2230
11002,15587
11002,1484
11003,8108
11003,755
11003,3471
11003,12030
11004,5830
11004,6331
11005,11504
11005,10183
11005,4682
11005,3682
11005,5898
11005,12961
11005,8749
11005,2525
11006,3423
11006,12719
11006,5462
11006,11728
11007,10596
11008,7108
11008,12160
11008,1760
11009,5015
11009,9065
11009,9420
11009,9778
11011,1018
11011,6763
11011,4171
11011,16629
11011,8908
11011,6697
11011,9320
11011,14382
11012,10564
11012,2921
11012,3133
11012,14847
11012,11631
11012,15828
11014,6911
11014,3585
11014,14025
11017,4964
11018,9695
11018,1543
11018,13469
11018,11225
11018,7395
11019,7272
11019,10816
11021,6341
11021,2610
11021,11161
11022,12459
11023,4501
11023,14959
11023,15390
11023,10739
11023,2324
11023,14351
11024,10836
11024,889
11026,11381
11026,10609
11026,13152
11027,13375
11027,16108
11027,14836
11027,7617
11029,9284
11029,15222
11032,513
11032,6990
11032,9887
11032,10001
11033,16156
11034,9220
11034,15369
11034,8547
11034,6759
11035,14294
11035,14292
11036,10032
11036,11447
11036,8541
11036,15746
11036,11225
11036,9302
11036,4659
11036,13430
11036,5449
11037,926
11037,10344
11037,8349
11038,3841
11039,4250
11039,16666
11041,1491
11042,15485
11042,4166
11042,10131
11044,544
11044,8710
11047,1577
11047,4647
11047,7900
11047,12145
11047,10267
11047,684
11047,6903
11047,739
11048,15572
11048,11067
11048,11258
11048,14462
11048,15682
11048,6225
11048,5908
11048,16696
11048,1567
11048,1990
11048,9886
11048,9179
11048,9236
11048,2511
11048,2621
11048,4016
11048,5179
11049,8388
11050,12126
11050,10494
11051,15551
11051,8669
11051,16062
11053,16360
11054,14111
11056,6685
11056,14667
11056,416
11056,16074
11056,3620
11056,8967
11056,16254
11056,5284
11056,6874
11056,190
11056,6066
11056,4932
11057,10022
11058,10398
11058,4600
11058,13692
11058,8329
11058,13794
11058,1511
11058,7370
11058,14209
11058,2613
11058,12286
11058,15295
11058,13380
11058,7452
11058,12978
11058,13820
11058,11267
11058,9181
11058,10194
11058,289
11058,11158
11058,5596
11058,7568
11060,2542
11060,9024
11062,11619
11062,5078
11062,16829
11062,11549
11063,6100
11063,12281
11063,1470
11063,6089
11063,7488
11063,10692
11063,1808
11063,13612
11063,8746
11064,3038
11064,4937
11064,9638
11066,6633
11067,1990
11067,9886
11067,9236
11067,2511
11067,2621
11067,4016
11067,5179
11067,11258
11067,6225
11067,5908
11069,4049
11069,11242
11069,11100
11069,15724
11069,1787
11070,16845
11070,8631
11071,16722
11072,7532
11072,13060
11072,6197
11072,8226
11073,2907
11073,11743
11074,1645
11075,12745
11075,13892
11075,2712
11075,2619
11075,9259
11075,2689
11076,146
11076,12504
11077,10421
11077,978
11077,14071
11078,1996
11078,12975
11078,148
11078,5743
11078,14066
11078,11533
11078,3316
11078,10143
11079,7682
11080,2359
11081,13471
11081,4579
11081,12044
11081,13268
11081,9654
11081,2780
11083,9714
11085,3233
11085,13993
11087,12447
11087,14885
11088,2773
11088,6339
11088,15333
11088,9199
11088,8187
11088,2027
11088,7590
11088,5427
11088,10778
11088,12311
11088,3264
11088,13417
11088,1264
11088,2500
11088,825
11088,4940
11089,917
11089,4114
11089,8657
11090,6446
11090,136
11090,14766
11090,12839
11090,11222
11090,2021
11090,12251
11090,16053
11090,8308
11091,5496
11091,16507
11091,8713
11091,7965
11091,350
11091,10462
11091,16110
11091,8783
11091,14224
11091,758
11091,6670
11092,11069
11093,4480
11093,12159
11094,3284
11094,2162
11095,11706
11095,15976
11095,9285
11096,3994
11096,16778
11096,4446
11096,6166
11096,3435
11096,3253
11097,5618
11097,4724
11097,5155
11097,5745
11097,7648
11097,9539
11097,5469
11097,16301
11097,3404
11097,13813
11098,5348
11098,7609
11098,12318
11099,3459
11099,8892
11099,2465
11100,11082
11100,14583
11100,14006
11100,12819
11100,13309
11102,13830
11102,5142
11102,14039
11102,5720
11104,13800
11106,14656
11106,10725
11106,1662
11107,15826
11108,11801
11109,2557
11109,11047
11109,13407
11109,7508
11109,2381
11109,6020
11110,3417
11110,13588
11112,10101
11112,5647
11112,5818
11114,12397
11116,15058
11117,2676
11117,13703
11117,3084
11117,10330
11120,6999
11121,10856
11123,10466
11124,10624
11126,2070
11128,16761
11128,2037
11129,10452
11129,16848
11130,2597
11130,9888
11130,14664
11132,4782
11132,2450
11135,10800
11135,1847
11136,734
11136,7077
11136,4749
11136,9771
11136,13720
11136,4844
11139,15475
11139,9430
11139,6959
11139,10513
11140,16667
11141,3478
11142,11279
11142,6885
11142,7129
11142,7491
11143,16280
11146,13287
11146,5381
11148,2460
11148,8019
11148,6743
11148,6464
11148,4415
11149,12548
11150,14712
11150,11873
11151,14220
11151,14542
11151,12615
11151,3723
11151,5244
11151,2829
11151,5761
11151,6631
11151,4006
11151,13134
11151,13866
11151,12191
11153,11555
11154,2346
11154,12767
11154,3631
11154,14513
11154,7357
11154,4816
11155,4005
11155,14868
11157,16389
11157,4948
11157,573
11157,11080
11157,66
11157,12468
11157,5776
11158,8329
11159,10997
11159,9184
11160,15226
11161,6341
11164,175
11164,12690
11164,11275
11164,11296
11164,12000
11164,12102
11165,9523
11166,14155
11166,583
11166,15612
11166,5041
11166,9416
11166,6945
11167,8712
11167,12339
11167,1971
11167,16610
11167,13850
11167,16696
11167,7613
11168,5300
11168,6386
11168,4032
11168,10749
11168,14950
11168,6176
11168,33
11168,818
11169,13039
11169,9147
11171,4647
11171,7900
11172,12481
11172,12124
11175,5207
11175,10990
11175,7974
11176,1339
11176,15758
11178,15027
11178,15143
11178,14009
11178,12086
11179,13961
11181,15113
11181,1782
11182,7311
11183,7413
11186,12230
11186,1591
11186,7528
11186,5866
11186,1223
11186,9794
11187,9992
11187,2804
11187,16409
11188,5564
11188,6825
11188,2463
11188,2936
11188,4823
11190,10142
11191,2490
11192,11117
11193,6844
11195,8727
11196,11743
11196,11073
11196,16385
11196,2907
11196,2716
11198,15400
11198,3067
11203,5449
11203,16399
11203,14403
11203,9695
11203,10207
11203,1543
11203,8541
11203,15746
11203,13469
11203,11225
11203,7395
11203,9302
11203,11018
11203,4659
11203,3224
11203,13430
11204,9126
11204,1580
11204,4000
11206,12110
11206,15200
11206,15013
11206,8768
11206,7219
11206,7471
11206,2755
11206,1226
11206,3056
11206,16779
11206,13022
11206,3414
11206,2723
11206,14921
11206,8375
11206,6013
11206,15759
11206,11925
11206,8225
11206,394
11206,14515
11206,11844
11206,4196
11206,16280
11206,8376
11206,6258
11206,15520
11206,5701
11206,10820
11206,4835
11206,1192
11206,9800
11211,1093
11213,11304
11213,9425
11214,13514
11214,5362
11214,7269
11214,7311
11214,13276
11214,11182
11214,1729
11214,11101
11214,16310
11214,11911
11215,8855
11215,14584
11215,12519
11215,12808
11215,12951
11215,8763
11215,3714
11216,6475
11216,5203
11216,13047
11216,2927
11216,2805
11216,8831
11216,5932
11216,15418
11216,610
11216,3205
11216,6613
11216,5259
11218,11875
11218,3569
11219,13492
11220,8130
11220,4806
11221,14241
11221,3170
11221,3321
11221,3679
11221,7985
11221,2569
11221,7904
11221,7961
11221,14402
11221,11971
11221,6498
11221,11707
11224,15967
11224,14134
11224,8743
11224,481
11224,5852
11224,233
11224,384
11224,10553
11224,8297
11224,2003
11224,9631
11224,72
11225,7395
11225,9196
11225,16206
11225,12380
11225,9302
11225,6009
11225,6111
11225,4001
11225,13430
11225,5083
11225,5449
11225,16399
11225,12496
11225,14403
11225,9695
11225,16831
11225,16335
11225,1543
11225,15746
11225,13469
11227,1326
11227,16330
11227,13700
11227,2031
11228,15321
11228,1872
11228,12017
11229,7484
11229,9416
11229,11718
11231,11921
11231,12280
11231,14477
11231,13827
11232,10791
11232,3257
11232,8064
11233,4778
11233,8417
11233,367
11234,9341
11235,11417
11235,11808
11235,11937
11237,9686
11237,5287
11237,7808
11237,12155
11237,13582
11237,5727
11237,13774
11237,6285
11237,10762
11237,13645
11237,5143
11237,7331
11237,2838
11237,1533
11237,1704
11237,14195
11237,15191
11239,8970
11239,4967
11240,16172
11241,8524
11242,4273
11245,4048
11245,4066
11246,2902
11246,10050
11247,7158
11247,8260
11247,4492
11247,9526
11247,3191
11247,14149
11247,7070
11247,12763
11247,7726
11247,2127
11247,9458
11247,12683
11247,8861
11247,6560
11247,12533
11248,7054
11249,843
11249,4992
11250,16407
11250,6438
11250,10069
11250,10992
11250,632
11250,287
11250,7382
11250,8659
11250,8891
11250,10721
11250,15694
11250,6391
11250,11498
11250,4700
11250,4379
11250,15833
11251,7802
11252,12278
11252,14202
11252,9384
11252,2041
11252,4441
11252,3811
11252,1026
11252,8276
11252,9142
11252,6341
11253,8566
11253,8567
11253,10263
11253,15683
11253,13903
11254,11350
11255,9105
11255,8381
11255,15021
11256,11083
11257,4811
11258,15572
11259,16668
11259,7666
11259,1771
11259,8350
11259,13580
11259,12446
11259,16606
11259,4376
11259,4531
11260,7349
11260,2836
11260,7366
11260,4608
11261,1250
11261,11317
11261,7480
11261,776
11261,14585
11261,1891
11261,582
11261,1062
11263,1182
11263,2235
11263,11988
11264,15350
11265,8926
11265,16105
11266,5677
11267,16631
11267,8987
11267,13968
11267,9894
11267,4747
11267,11403
11267,13896
11267,16613
11267,4819
11267,4632
11269,101
11269,10848
11270,11038
11270,12214
11270,12284
11270,1965
11270,13826
11271,9808
11271,13301
11271,1002
11271,7475
11271,10813
11271,2572
11273,8054
11273,9953
11273,5989
11273,1484
11273,6855
11273,14963
11273,3611
11273,13719
11273,12695
11273,11467
11273,9862
11273,12765
11273,9049
11273,10907
11273,11318
11273,13632
11273,5500
11273,7521
11274,3693
11274,3714
11274,2093
11274,10372
11274,451
11274,919
11274,3078
11274,9279
11275,5883
11275,175
11276,6968
11276,10738
11276,10186
11276,7792
11276,6377
11278,10178
11278,15879
11280,321
11280,16465
11282,2617
11284,5609
11284,15638
11285,6806
11285,10863
11286,15390
11287,11359
11287,8330
11287,12445
11287,12128
11287,6814
11287,2016
11287,7741
11287,15881
11287,10555
11287,3338
11287,15528
11287,8254
11287,12877
11287,12450
11287,6786
11287,13422
11287,15280
11287,12491
11287,5518
11287,10796
11287,8910
11287,5088
11287,11862
11287,10049
11287,8573
11287,9358
11287,9708
11287,718
11289,7003
11289,616
11289,10066
11289,11583
11289,6318
11289,15300
11289,2098
11290,9400
11292,16552
11294,8531
11294,12378
11294,13220
11295,2836
11297,16359
11297,9663
11297,9998
11298,14899
11298,14721
11298,2369
11298,2667
11299,9499
11299,13634
11299,12557
11299,10073
11299,10191
11299,584
11299,5309
11299,8294
11299,6639
11299,14999
11299,1216
11301,10
11301,3022
11301,16595
11302,11535
11302,12503
11302,16565
11302,74
11302,9292
11302,6808
11302,2515
11302,5711
11302,4850
11302,2740
11303,5283
11306,715
11312,1684
11312,3038
11312,2985
11312,5620
11312,8999
11312,733
11312,16375
11312,4039
11312,1681
11312,13094
11312,8626
11312,15400
11312,10029
11312,344
11312,9529
11312,3117
11312,14661
11312,7578
11312,13063
11312,9042
11312,14413
11312,12295
11312,10148
11312,2053
11312,2187
11312,3297
11312,10913
11312,15158
11313,1741
11313,4547
11313,4320
11313,12143
11313,2214
11313,7204
11313,5818
11313,11112
11314,7231
11314,2369
11314,15962
11314,15820
11314,11612
11314,10429
11314,86
11315,7631
11316,1288
11317,464
11318,3611
11319,4202
11319,5894
11320,12866
11320,10940
11320,16340
11320,5126
11320,3894
11320,2268
11320,4793
11320,15836
11323,4746
11323,977
11324,12465
11324,11746
11324,5495
11325,1194
11325,10733
11325,418
11325,9258
11325,12447
11326,7798
11326,3468
11326,16691
11326,2469
11326,13716
11326,13489
11326,6626
11326,12274
11328,13952
11328,9599
11328,12881
11331,10834
11331,1792
11331,10920
11331,3801
11331,6989
11331,5261
11333,13621
11333,10503
11333,15976
11333,8590
11333,7521
11333,11095
11333,10595
11333,4179
11334,4614
11334,13130
11334,6909
11334,9715
11337,0
11340,11537
11340,5739
11343,4565
11345,992
11345,9616
11347,7982
11347,12285
11351,3001
11351,16350
11351,11240
11351,8236
11355,13868
11355,14202
11355,4168
11355,10853
11355,1421
11357,2802
11359,10796
11359,5088
11359,718
11359,10555
11361,13829
11361,1965
11361,13826
11362,13747
11362,3733
11363,2844
11363,11558
