source,target
417,3675
417,9775
418,10733
418,9258
419,10526
419,11783
419,6534
419,15219
419,13768
419,14874
419,6641
420,13623
424,576
424,6741
424,10209
424,14467
425,6703
426,12515
426,2262
426,7068
427,8363
427,10591
427,1280
427,16190
427,12499
427,6742
427,1493
427,7027
427,566
427,12432
429,11521
432,10318
432,14398
432,322
432,54
433,8838
434,12607
434,3780
434,4577
434,1922
434,15913
434,9257
434,1365
434,9396
434,4448
434,13751
434,2960
434,11381
434,13556
434,9986
434,5835
434,4469
434,1708
434,12707
434,14647
434,5714
434,7308
434,12846
434,7105
434,6975
434,9130
434,12989
435,74
435,11398
437,4506
439,4380
439,8310
439,14263
440,6927
440,16565
440,74
440,5711
441,5350
441,1852
442,15890
442,5154
442,4117
442,16730
445,2706
445,14233
445,9039
446,9942
446,4662
446,5420
446,6888
447,6780
447,9056
448,9158
450,6574
450,4456
450,11178
450,12086
451,3078
451,3714
452,4065
452,15442
452,3074
453,8332
453,4486
453,10500
453,9628
454,7890
454,15451
454,1058
454,4356
456,8006
457,2305
457,9438
457,11613
460,12523
460,15577
460,956
460,15111
460,7150
461,11541
461,10919
461,2390
461,4529
462,8475
462,16030
462,10615
462,4451
462,10709
462,12527
462,2846
462,4875
463,12734
463,3676
464,5581
464,8883
464,15458
464,2069
464,9148
464,7412
464,5542
464,1891
464,582
464,17
464,13321
464,11016
464,5946
464,4507
464,8736
466,5002
466,15538
466,15454
468,12248
468,16255
468,1472
468,1903
468,9755
472,11208
473,13182
473,13373
473,2062
473,10076
473,13390
473,10898
473,1685
473,5357
473,7228
473,7911
473,5557
474,3710
475,8517
475,2077
475,2440
476,11735
476,4511
476,5406
476,4272
476,15548
476,9714
478,7624
479,11562
479,1092
479,5911
479,4980
479,15760
479,200
479,16456
479,16513
479,4710
480,9503
482,11790
482,7700
482,5956
482,15304
482,6115
482,826
482,3449
482,8548
482,8581
482,13050
482,14677
482,1796
482,10737
482,1613
485,13005
485,5051
485,5596
486,14217
486,4365
486,2048
486,11904
486,8339
486,3155
486,16297
486,1595
487,11247
488,6023
489,6149
490,10896
491,12121
491,4534
491,16838
492,3241
492,2534
495,9147
495,1093
495,2329
495,11211
495,9077
496,11745
496,1449
497,14679
498,10429
498,4945
498,1603
498,14835
498,2369
498,15962
498,9534
498,15820
499,7210
499,8289
499,5911
499,3001
499,399
499,7039
499,10857
501,131
501,8476
501,11144
502,7427
502,9433
502,5225
504,4864
507,7881
507,8820
507,1857
507,1077
507,10376
508,204
508,14760
508,5139
510,6958
513,10001
513,12986
516,14127
516,16795
516,4262
516,12402
518,199
519,4998
519,16811
519,6858
521,10816
521,7272
521,2096
521,13896
522,13688
525,4939
525,3412
526,8219
527,10210
530,4658
530,14612
531,3408
531,2369
532,15099
533,6517
533,5045
533,16349
534,11418
534,5950
536,3535
536,5081
538,7583
540,6033
540,4647
541,15161
541,142
542,10372
542,1644
543,8384
543,6181
545,319
545,1601
545,12092
547,8427
547,8127
547,13617
547,602
547,1428
548,3033
549,8310
549,12750
549,6564
550,7797
550,1861
550,13608
550,9180
550,15954
550,4545
550,7815
550,16004
550,8255
551,16452
551,10691
551,13473
551,8399
551,1862
555,5735
555,11139
556,11856
556,9788
557,10572
558,3632
558,15767
560,3720
560,4144
561,15774
561,177
561,5829
561,12791
561,14552
561,13975
563,4374
563,5807
564,15233
564,14676
564,13672
564,10985
564,3805
564,3740
564,16280
564,12479
564,16618
564,14634
564,11548
564,7950
564,12520
565,11136
565,1313
565,8877
566,11624
566,7027
566,929
566,11598
566,12432
566,10318
566,14514
566,16824
567,15887
567,7439
568,13077
568,4214
568,799
568,2926
568,1584
568,2142
568,12157
568,1931
568,569
568,1834
569,1584
569,5203
569,1834
571,8590
572,14474
573,11721
573,2049
573,2359
573,5756
575,3319
575,16753
575,3223
575,4618
576,3326
577,10797
577,9416
579,9571
581,8438
581,10963
582,1891
582,8883
582,2862
583,6945
583,14155
583,15612
583,9416
586,8552
586,2316
586,15869
586,5327
588,14279
588,6737
590,6035
590,6064
590,6597
590,7581
593,1043
594,12782
594,9225
594,2523
595,6
595,2494
599,16538
599,11948
600,10540
600,9654
600,4474
600,12732
601,7131
603,8986
604,4034
606,11779
606,11759
606,1298
607,5039
607,2723
607,4687
607,4895
608,6500
609,5080
609,4479
609,3508
609,3354
609,9543
610,2927
611,1345
612,5004
612,11596
612,4070
612,4510
614,638
614,15816
614,12926
614,7868
614,8516
614,16770
614,3706
614,2084
614,7866
614,8948
614,9383
614,10595
614,13067
615,588
615,16458
615,6737
615,878
615,14191
616,15300
617,4943
617,3227
619,1267
619,6081
619,3943
619,6696
619,2761
620,13427
620,15115
621,142
621,5961
621,4621
621,2100
622,5372
622,10520
622,7215
622,10228
623,444
623,11606
625,11039
625,4250
627,8384
628,11788
631,1252
631,7705
631,2925
631,5190
631,104
631,7110
632,12346
632,677
632,5093
632,13144
632,6391
632,8924
632,11498
632,10982
632,15833
633,9147
633,7409
634,1481
636,3951
636,10874
636,8398
637,16125
637,6993
638,14111
638,11054
638,10595
640,3425
640,12000
640,16103
640,7711
640,13176
640,13478
640,13137
642,8998
643,12761
644,3432
644,4412
644,1845
645,16613
645,2411
645,9909
645,15195
645,15439
645,13305
645,5096
645,1266
645,5194
645,4235
645,6020
645,8492
645,580
645,397
645,4459
645,889
645,7777
645,2280
646,13245
647,9960
648,4389
649,3519
650,3678
650,1190
650,12787
651,9312
651,13021
651,15892
652,6472
652,2206
653,14462
654,1745
654,12289
654,6622
654,7846
654,10836
654,10092
656,12789
656,367
657,14509
657,4076
657,1043
657,10830
657,1476
657,220
657,16728
658,15324
661,16018
661,11379
662,5758
662,5236
662,7692
662,8282
663,14103
663,3800
663,13734
663,14840
663,9567
663,7543
663,13626
663,13748
665,15639
665,1059
666,9830
666,8950
666,5624
666,4750
666,3311
666,2144
666,15501
666,9443
666,10252
667,6806
668,1484
669,10604
669,13768
669,989
669,3819
669,7874
669,2076
669,13404
669,8761
669,9574
669,16592
669,7379
671,13923
671,12950
671,2033
671,7681
675,16003
675,301
676,6555
676,8517
677,3668
677,9694
677,15635
677,13415
677,9284
677,742
677,12346
677,5581
677,5154
677,16376
677,7988
677,442
677,13144
677,1146
677,8465
677,16280
677,15215
677,15890
677,13162
678,13748
678,1263
681,1064
683,2113
683,3392
683,14147
683,12842
683,1243
684,10921
685,12406
685,4014
685,3136
685,6983
685,8972
685,12249
685,7456
685,8961
686,10547
687,13651
687,15106
689,12778
689,9424
689,1309
689,16707
689,5888
689,15590
689,3600
689,15429
690,2878
690,4932
690,416
690,12378
690,4300
691,15797
692,1152
692,735
693,6930
693,3841
693,6782
693,13589
693,6580
693,1965
693,8731
694,343
696,1399
696,8939
697,9105
698,15849
701,9195
701,15044
702,8448
703,16083
703,9526
704,7744
704,8050
704,2683
704,10622
705,9697
705,7693
705,7022
705,7185
705,3270
705,14533
705,8857
706,1919
706,1840
707,9416
707,1904
707,5242
708,13418
710,8037
713,5762
713,13102
713,13323
714,1224
714,6921
714,2481
715,14561
715,12199
715,6458
715,12000
715,13403
716,12258
717,13981
717,7380
718,5088
719,15833
721,15229
722,15795
723,9993
725,11122
725,11834
725,893
725,6994
726,6052
726,12620
726,14780
727,3167
728,6159
728,15271
728,15727
728,14349
728,16390
730,9661
730,11812
730,2404
730,8545
730,14652
731,10235
731,1681
731,13108
732,14008
732,9345
733,3038
733,15158
734,7077
734,8281
734,16199
734,3038
735,5166
735,10157
735,15187
735,4347
735,916
737,10839
737,6676
737,12572
737,6481
737,2948
737,2810
737,13906
737,4404
737,16830
737,245
737,11565
737,3917
737,12240
737,13537
737,14830
737,12273
737,3576
737,7040
737,6784
737,12692
737,9968
737,8549
737,10216
737,13717
738,9601
739,6903
740,5782
741,9454
744,5488
744,1955
744,6875
744,9075
744,2883
744,10893
744,9617
744,13663
744,15993
744,327
744,11973
744,6956
745,16691
746,8190
746,16613
747,9754
747,3582
747,14093
747,5394
747,9253
747,12205
747,8168
748,15815
748,8464
749,10561
749,2539
749,795
749,13938
749,8600
751,3534
752,5968
752,10470
752,14231
753,5643
754,8499
754,16861
754,16174
756,5967
756,12812
757,3297
758,6670
760,13686
761,7001
761,5185
761,13128
761,10262
762,10195
763,2860
763,8134
763,2629
763,14910
764,2332
764,8106
764,14127
765,16795
765,7474
766,15873
766,8457
767,16130
767,11354
768,13067
768,14958
768,4351
768,3713
768,5868
768,6219
769,2261
769,5591
769,9218
769,8982
769,16183
769,12276
769,6336
769,4002
769,14964
769,12748
769,13399
769,3039
769,3978
769,12545
769,7223
769,15843
769,1055
769,5861
769,3511
769,16002
769,15189
769,4829
769,4402
769,9066
769,7033
769,6098
769,3069
769,13303
769,10030
769,7977
769,8022
769,325
769,4944
769,2529
769,9917
769,8018
769,9067
769,12243
769,12568
770,2052
770,9851
772,4024
772,13616
772,12250
773,7327
774,9225
774,9339
774,11824
774,2717
774,38
774,3222
774,2523
774,12782
775,13212
775,15892
776,4245
776,5246
776,16151
776,3103
776,10402
776,13545
776,9154
776,1250
776,14417
776,14108
776,6627
777,2560
777,5679
777,142
777,7835
778,6603
778,13947
778,12772
778,9820
778,12626
778,3958
778,4690
778,3259
778,100
778,16437
779,3806
780,15907
780,9390
780,15837
781,6326
781,2198
782,438
783,2094
783,7490
784,3823
785,226
786,13766
789,13453
789,1900
789,2612
790,8382
790,15218
790,7038
790,15231
791,1183
791,1392
792,6249
793,9686
793,6600
793,1534
793,8504
793,10151
793,8468
793,2671
794,9942
794,2209
794,2343
795,10440
795,8299
795,14281
796,5117
796,7517
796,15431
797,2921
797,14847
797,3133
797,9960
797,15828
797,7082
797,15089
797,647
797,13410
797,8080
798,2772
799,2142
799,16792
799,1931
799,12157
799,13077
799,2926
800,5336
800,1410
801,5131
802,16113
803,8703
803,13456
803,16323
803,1556
803,2325
803,7936
803,10750
803,10384
803,7774
803,13072
803,11145
803,1163
803,4969
803,6559
803,12187
804,15241
804,8070
804,12047
804,8831
806,4902
807,3971
808,10673
809,11310
813,721
813,15229
814,3521
814,7368
814,10194
814,8829
814,10179
814,2589
814,3695
814,7119
815,7441
815,1371
815,2747
815,207
816,1989
816,5031
816,10473
818,949
818,10749
819,4964
819,6527
821,2440
821,4390
822,9328
822,6451
822,169
823,9714
823,10133
825,6339
826,15493
826,13627
826,8581
826,11790
826,10936
826,1796
826,10737
826,1613
826,11953
826,10290
826,5956
826,14487
826,12983
826,3449
828,15741
830,1365
831,2436
831,11782
832,3184
832,13658
832,7567
832,9893
832,13016
832,9934
832,6019
832,4059
832,9110
832,16205
832,15400
832,8102
832,8952
832,6643
832,7306
832,16719
833,7249
833,10897
834,15802
834,10306
834,6419
834,2988
834,8172
834,4700
834,14426
835,2682
836,15982
836,3570
836,13285
837,2039
838,10501
838,13575
838,13710
838,15869
839,2645
840,5559
841,16692
841,11367
841,10326
841,2040
841,6663
841,2215
841,6647
841,4984
841,5224
841,16239
841,6254
841,6201
841,12060
841,14122
841,2908
842,12649
843,10133
844,7115
844,12092
844,2460
844,15520
845,5265
846,749
846,15453
847,12667
847,16762
847,9734
849,7263
849,3730
850,14579
850,16043
850,1530
851,14940
851,5222
852,10157
852,3477
852,1892
852,15091
852,9635
852,8326
852,735
853,2317
853,7103
853,8685
853,7886
853,10436
853,174
854,5918
855,14480
855,16204
855,124
855,8733
855,16552
856,15
857,2198
857,10477
857,6326
857,907
857,781
857,5624
859,15478
859,13348
859,16552
859,3094
859,13178
859,10931
859,1072
861,10198
861,11765
862,13760
862,12451
862,8191
862,14193
863,13930
863,15092
864,4791
864,13261
864,13054
864,8041
864,1674
864,13913
864,5128
865,10915
865,7388
868,9635
868,11400
868,5106
868,13199
869,11974
869,15666
869,1525
870,6428
870,9715
870,4556
871,14440
871,5240
872,3268
872,11458
872,2428
874,8805
874,13457
874,13071
874,5912
874,5953
874,464
874,3424
874,7161
874,12639
875,15669
875,7617
876,16552
876,8831
876,1419
876,6999
877,1331
878,16458
878,6737
879,1872
879,1433
879,9935
879,11228
880,1940
880,15179
880,6771
880,1653
880,16071
880,3235
880,5493
881,15363
881,11574
881,14103
881,2189
883,1866
883,6238
883,1608
883,4064
883,5166
884,4557
884,7929
884,8060
884,12720
884,6296
884,15095
884,11826
884,14396
885,3599
885,891
885,5380
885,8039
885,15037
885,16859
885,11033
885,7630
885,1963
885,9225
885,2870
886,15219
888,1396
889,10809
889,16632
889,4235
889,13279
889,10836
889,3855
889,5860
890,715
890,12199
890,12000
892,2375
892,2489
892,11597
892,10918
892,5849
892,5833
892,4394
892,16409
892,2703
892,7314
892,2224
892,3704
892,7953
893,8002
893,6994
894,7733
894,707
894,15341
894,12109
894,5587
894,4973
894,1192
894,5514
894,8397
894,16090
894,4616
894,5706
894,12931
894,15623
894,3710
894,16701
894,474
894,7870
894,10257
895,2490
895,8328
895,8674
897,13697
899,854
899,5918
899,3845
900,2468
900,13004
901,16371
904,11948
904,15279
904,329
904,10295
904,94
904,10634
905,8931
905,5341
905,186
905,7497
905,5448
905,14809
905,1469
905,4059
905,6381
907,14642
907,14533
907,6326
908,1752
911,13149
912,6625
913,15750
914,13458
914,8376
914,1289
914,8608
914,2460
914,11162
914,6020
914,7069
914,1048
916,15187
918,13716
918,5938
918,6626
918,11326
918,5211
918,8021
918,12274
918,15718
918,7798
918,8888
918,16691
918,2469
920,13602
920,6267
921,10375
922,4234
922,2791
923,16785
923,16464
923,1526
923,12370
923,6544
923,3857
923,10139
925,11588
926,10662
926,8349
926,3393
926,12334
926,5451
926,910
926,2708
926,10344
926,6217
926,14614
928,13223
930,9043
930,7478
931,16232
932,4211
932,6265
933,4289
933,1569
934,10856
935,12702
936,16752
936,13154
937,8949
937,14811
937,15925
938,12736
939,11856
939,11015
939,14785
939,16648
942,4085
943,6349
943,4406
943,4871
943,9629
944,1898
944,1134
944,2789
944,15219
944,3233
944,8584
944,13691
944,16578
944,16542
944,16189
945,10896
945,490
947,9649
947,6811
947,5783
947,6033
948,13547
949,4032
949,10749
950,9258
951,14511
952,5671
952,3886
952,11884
954,4368
954,14253
954,4508
957,12756
957,3791
957,319
957,12460
957,9598
957,7675
957,15918
957,4322
957,10291
957,14683
958,1276
961,15463
961,4542
961,16769
961,7182
961,6395
962,16199
962,153
963,6812
963,4687
963,7460
963,11844
963,9901
963,3229
963,7336
964,16143
964,13175
964,4958
964,4064
967,13327
968,15257
972,16362
972,15626
972,4945
972,1603
972,13122
972,4186
972,1072
972,2369
972,12168
972,11591
972,15214
972,7009
972,15312
972,7664
972,11612
973,13688
973,2759
973,14600
973,4976
973,12425
973,2118
973,3907
974,11370
974,12937
974,342
975,7165
975,4824
975,4125
976,4640
978,14071
978,7477
980,730
980,14652
980,11517
980,8545
980,12367
980,9661
980,11812
980,2404
981,8711
981,10356
981,2432
981,4323
981,4559
982,12788
983,15762
984,5256
985,15394
985,5913
985,5202
986,9062
989,6871
989,14630
989,14574
991,1609
991,2364
992,9616
993,3775
994,12110
994,2276
994,8693
995,7104
995,6586
996,9259
996,2689
996,2712
998,7068
998,12424
998,426
998,14669
998,14820
998,5960
998,10632
998,14759
998,9124
998,3436
