source,target
4476,9549
4478,16131
4478,9371
4478,7875
4478,14897
4479,6426
4481,11049
4481,8388
4482,8666
4482,3057
4482,10140
4482,13934
4484,6848
4485,8603
4485,8219
4485,11749
4485,8550
4486,9628
4486,2408
4486,12032
4486,8332
4486,10655
4487,8236
4488,14274
4489,7262
4489,15518
4489,16080
4492,9458
4494,12909
4494,16611
4495,16004
4495,465
4495,14721
4495,9966
4497,12870
4498,10295
4499,5846
4499,16752
4499,220
4499,936
4499,13154
4500,6953
4501,14959
4501,5644
4501,10739
4502,13910
4502,12117
4502,7673
4502,14679
4505,5297
4507,15458
4507,5946
4508,13491
4509,194
4509,10351
4509,15161
4510,8664
4510,11596
4510,9313
4510,5004
4512,14419
4512,1014
4512,4646
4512,13548
4512,15919
4513,4469
4513,12707
4513,12504
4513,5714
4513,7308
4513,12846
4513,14647
4513,7105
4513,9130
4513,5036
4513,12989
4513,1922
4513,12607
4513,15913
4513,9257
4513,1365
4513,434
4513,5846
4513,6192
4513,9396
4513,13556
4513,9986
4513,13751
4513,5835
4513,11381
4514,7164
4514,11873
4515,7337
4515,10383
4517,2647
4517,14341
4517,13761
4517,13729
4517,2300
4519,11097
4519,10486
4519,8730
4520,16342
4523,8930
4525,11868
4525,12069
4525,8402
4526,8060
4526,11000
4526,14238
4527,7234
4527,6921
4529,8849
4529,2962
4529,1104
4529,11208
4529,6508
4529,10522
4529,2390
4529,4586
4529,13462
4529,8067
4529,9043
4529,8779
4529,7478
4529,10247
4529,6974
4529,2953
4529,4055
4532,6830
4533,5787
4536,8663
4536,12791
4536,13832
4536,2525
4536,7933
4540,4208
4540,8030
4540,3054
4540,6543
4540,4734
4540,12264
4540,16359
4540,225
4540,3962
4540,11338
4540,1544
4541,11194
4541,6893
4541,15997
4541,6475
4542,6395
4542,12304
4542,7795
4542,15000
4543,4262
4543,4226
4543,16795
4543,1442
4543,2101
4543,1935
4543,10929
4543,10934
4544,9194
4544,13511
4548,7041
4548,7839
4548,322
4548,8334
4549,15154
4551,953
4551,4104
4552,4797
4553,3294
4555,3655
4555,226
4557,7840
4557,46
4557,6507
4557,12720
4557,5381
4557,6056
4557,15095
4557,13209
4557,5435
4558,14223
4558,12841
4558,13919
4558,9643
4558,9347
4559,8711
4559,2432
4559,4323
4561,7599
4561,6665
4561,8731
4562,1821
4562,3201
4563,8200
4563,3412
4563,6893
4563,1169
4564,14172
4564,2792
4565,4660
4566,6332
4566,3130
4567,3344
4569,7683
4569,2532
4569,3211
4569,6575
4569,13736
4570,9366
4571,5998
4571,12666
4571,5048
4571,2954
4571,5008
4572,15378
4573,986
4573,9062
4573,3752
4574,12662
4575,4687
4575,16780
4575,12092
4575,545
4575,9397
4575,16765
4575,5039
4576,8911
4576,2610
4576,8807
4576,3681
4577,2580
4577,2960
4577,12247
4577,15232
4579,2780
4579,2459
4579,8741
4579,3862
4579,15865
4579,10486
4579,5595
4579,5660
4579,2387
4579,8730
4579,330
4579,11800
4579,12044
4579,13471
4579,16533
4579,9133
4579,11097
4579,6161
4579,7328
4579,13350
4579,843
4579,3071
4579,15025
4579,5954
4579,4519
4579,9459
4579,6292
4579,11570
4579,11249
4579,15498
4579,13298
4579,6695
4579,6321
4579,16462
4579,14933
4579,7208
4580,10836
4582,9047
4582,14752
4582,3827
4582,7446
4582,93
4582,14605
4583,9294
4583,8215
4584,5785
4587,16042
4587,14409
4587,10018
4588,2635
4588,14475
4588,4664
4588,12865
4588,5104
4588,10943
4588,14058
4588,12188
4588,194
4588,3577
4588,4744
4588,483
4588,12917
4588,15849
4589,6030
4589,12934
4589,10369
4589,8759
4589,9090
4590,6139
4590,1118
4592,824
4592,14034
4593,16713
4594,15117
4596,7437
4596,1380
4596,7329
4597,16450
4597,6546
4598,9487
4599,16714
4599,720
4600,7568
4601,16166
4602,8794
4602,11371
4603,14027
4603,12551
4603,5960
4603,10132
4603,12755
4603,6230
4603,15334
4603,12309
4603,15924
4603,10602
4603,12424
4604,4156
4605,1810
4605,3186
4607,3327
4607,13598
4609,7234
4609,6921
4610,6241
4610,12989
4611,10727
4612,14309
4612,3718
4612,12517
4612,8057
4612,16344
4612,1728
4614,6760
4614,15933
4614,10758
4614,2566
4614,7368
4614,8901
4615,6752
4617,5909
4618,16753
4619,10836
4619,12483
4619,3568
4619,5712
4620,3600
4620,689
4620,9424
4620,1309
4620,16707
4621,2100
4621,5961
4622,13605
4623,7001
4625,12966
4627,16572
4627,1591
4627,10716
4628,12429
4628,14353
4629,11573
4629,5888
4630,2938
4630,14725
4630,13790
4630,13603
4630,6163
4630,10168
4630,11453
4630,11490
4630,9327
4630,15731
4630,4180
4630,8470
4630,4758
4630,1656
4630,99
4630,14123
4631,10862
4631,4125
4631,14575
4631,14852
4631,5830
4631,9014
4631,4977
4631,8539
4631,7165
4631,62
4631,11451
4632,13968
4633,3696
4636,11386
4637,5430
4637,16599
4638,2216
4638,13142
4639,9298
4640,222
4641,1544
4641,120
4643,15976
4643,13516
4643,7885
4644,10923
4644,7297
4644,6850
4644,1915
4644,16740
4644,3912
4644,436
4644,3567
4645,3056
4645,16779
4645,8225
4645,394
4645,8376
4645,9800
4646,3504
4646,10896
4646,13548
4646,15919
4646,14419
4647,16795
4647,6033
4647,1577
4647,7900
4647,12145
4647,10377
4647,8312
4647,12854
4647,11923
4647,15741
4647,6073
4649,10235
4649,1721
4649,12156
4651,5088
4652,14829
4653,14492
4653,7072
4653,4703
4654,9452
4654,6050
4655,14172
4655,12454
4655,7075
4655,7011
4656,12425
4656,15769
4657,10245
4659,5449
4659,8541
4659,15746
4659,11225
4661,7992
4661,5044
4662,14616
4663,1078
4663,3470
4665,5210
4666,2001
4666,12479
4666,4404
4666,16826
4666,8324
4666,4552
4666,4797
4668,2482
4668,5853
4668,10797
4668,3686
4668,1950
4668,13253
4668,9013
4668,5801
4668,14734
4668,5716
4668,1020
4668,13649
4668,12954
4668,14511
4668,8295
4668,14345
4668,3054
4669,10819
4669,14179
4670,4416
4670,11227
4670,11853
4670,5311
4670,14009
4670,7553
4671,4435
4671,7971
4672,13091
4672,10757
4672,6350
4672,11969
4672,9681
4672,16695
4672,10633
4672,15858
4672,9166
4674,5071
4675,15326
4675,6993
4676,8158
4676,3556
4676,69
4677,14611
4678,7140
4678,10846
4679,13768
4679,13691
4684,7476
4684,15946
4684,12993
4685,4818
4685,11712
4687,11844
4687,7567
4687,9539
4687,12849
4687,6181
4687,14374
4687,8377
4687,13911
4687,372
4687,5849
4687,7622
4687,8866
4687,13111
4687,2617
4687,11603
4687,190
4691,2218
4691,8492
4691,12550
4691,7598
4691,6517
4691,16427
4691,14383
4691,7971
4692,15077
4694,4647
4694,7900
4694,10377
4694,9008
4694,2901
4694,14359
4695,464
4695,12215
4696,11743
4696,3929
4696,11073
4696,1445
4696,11196
4696,13758
4696,16385
4696,10221
4696,7534
4696,2716
4696,2907
4696,10100
4697,3122
4697,8847
4697,15190
4698,9072
4698,13620
4700,11272
4700,1396
4700,888
4700,632
4700,2059
4700,15566
4700,13155
4700,3934
4700,8020
4700,14656
4700,5093
4700,8578
4700,3211
4700,9599
4700,12803
4700,6924
4700,16817
4700,9222
4700,14520
4700,15041
4701,989
4704,12092
4704,13296
4704,14374
4704,13516
4704,5849
4704,8529
4704,16653
4704,4687
4704,8452
4704,4297
4705,12767
4706,8281
4706,6798
4706,10807
4706,14678
4706,5872
4706,7649
4707,5043
4707,3080
4708,7368
4710,3192
4710,15760
4710,4327
4710,16762
4710,9675
4710,9847
4714,15049
4715,10671
4715,12636
4715,8062
4715,1965
4715,1193
4716,8233
4716,12909
4716,15663
4716,16611
4717,10407
4717,11906
4718,6269
4718,10112
4718,6596
4718,13594
4718,2527
4718,15575
4719,4673
4719,9683
4722,4011
4723,3295
4723,2655
4725,5582
4725,12132
4725,6753
4725,16162
4725,5457
4725,8417
4725,4778
4725,10182
4725,400
4725,6629
4725,13379
4725,7455
4725,11233
4726,13938
4727,9425
4727,4800
4727,8213
4728,8376
4729,8384
4729,13247
4730,8642
4730,3979
4730,12420
4730,13713
4730,9493
4730,15836
4730,1821
4730,4562
4730,6876
4730,3201
4731,15017
4731,1133
4731,13925
4731,13665
4731,4428
4731,14036
4732,25
4732,10219
4734,3962
4735,5807
4736,11520
4736,12724
4736,12228
4736,1681
4736,15876
4736,3178
4736,14471
4740,10790
4741,7327
4741,16842
4743,12378
4744,14058
4744,6203
4746,977
4747,11403
4748,13715
4748,12700
4749,2126
4749,2171
4749,695
4749,1354
4749,10921
4749,16199
4749,415
4749,3038
4749,684
4749,5872
4749,13281
4749,10199
4749,4706
4749,12452
4749,734
4749,7077
4749,7232
4749,6240
4749,8281
4749,6033
4750,9830
4752,7633
4752,9808
4752,13301
4752,11614
4752,2572
4752,137
4752,2959
4752,5505
4753,6426
4753,8929
4753,14590
4753,14009
4755,4964
4755,6075
4755,8027
4756,12174
4756,11407
4758,8818
4760,15020
4761,774
4761,2523
4761,12782
4761,9225
4761,3862
4761,16251
4761,594
4762,12691
4762,3841
4763,6744
4763,7408
4763,2643
4763,256
4763,6412
4763,10800
4763,1847
4763,15956
4763,5255
4763,8101
4763,11135
4764,3214
4765,1596
4767,3377
4767,1267
4767,6081
4767,3943
4767,6696
4767,2761
4767,619
4768,2831
4768,11978
4768,4160
4771,11163
4771,10488
4774,6852
4774,1485
4774,16766
4774,15551
4774,5138
4774,9843
4774,16263
4774,12807
4775,3400
4776,4965
4776,13090
4776,431
4782,14488
4782,12806
4782,2450
4782,2080
4783,8421
4783,9710
4783,3565
4783,15727
4783,728
4784,7186
4784,2836
4784,4877
4784,14920
4784,6367
4784,3099
4784,2014
4789,3133
4789,15604
4790,7509
4790,9091
4791,1674
4793,5126
4793,10940
4794,10055
4794,6929
4794,7450
4794,15814
4794,9032
4794,11618
4794,15465
4795,13233
4795,13961
4795,678
4795,5301
4795,15161
4795,14840
4795,15625
4795,12998
4795,5387
4795,8664
4795,14629
4795,9567
4795,4070
4795,1602
4795,6872
4795,12483
4795,11816
4795,2538
4795,8454
4795,4510
4795,4352
4795,14232
4795,3872
4795,13509
4795,15107
4795,9313
4795,15583
4795,15587
4796,2121
4796,16039
4798,12688
4798,15100
4799,6047
4799,12326
4799,13766
4799,10937
4800,8213
4801,3042
4801,87
4802,13867
4802,1840
4802,706
4802,16650
4802,9933
4802,9698
4802,7938
4804,15292
4806,16789
4806,11516
4806,9338
4806,12058
4806,14015
4807,9886
4808,2377
4808,2774
4809,7786
4810,2968
4810,10438
4810,1181
4810,15924
4810,15794
4810,16417
4810,2357
4811,15978
4815,7466
4818,11712
4819,11403
4819,4747
4819,16613
4820,3280
4820,4814
4821,16648
4824,11477
4824,5797
4824,14181
4824,10193
4824,3981
4824,4125
4824,15172
4824,16392
4825,12592
4828,14533
4828,15628
4828,328
4832,6570
4832,6804
4835,6960
4835,15200
4835,13497
4838,7265
4838,3797
4838,11747
4840,14921
4841,1102
4841,9354
4841,9655
4843,6337
4843,2133
4844,734
4844,13876
4845,1918
4846,11964
4846,1752
4846,6791
4846,908
4847,8804
4847,2726
4847,7225
4848,2851
4848,2994
4849,16238
4849,8025
4849,5013
4849,3156
4849,16773
4849,883
4849,6238
4849,13964
4849,14720
4849,9406
4849,6979
4850,16565
4850,2740
4852,290
4852,14558
4854,15421
4854,5554
4854,2249
4856,1020
4856,3054
4856,4668
4858,15256
4858,2282
4858,8162
4859,142
4859,1708
4859,14492
4859,7072
4859,14684
4859,3938
4859,15161
4860,945
4860,490
4860,4646
4860,10896
4862,9027
4862,16192
4862,15468
4862,15981
4862,6800
4863,6521
4863,16625
4863,16557
4863,236
4863,8259
4863,6657
4865,3150
4865,14715
4865,1201
4865,7581
4866,5289
4866,1043
4868,9222
4868,4700
4871,15877
4871,3521
4871,15174
4871,13613
4871,29
4871,7368
4871,13305
4871,1457
4871,1933
4871,7988
4871,1019
4871,4406
4871,12351
4872,9871
4872,7766
4872,2180
4874,6644
4875,2846
4875,10709
4876,15355
4879,2475
4880,14539
4883,1972
4884,8024
4884,12613
4884,3591
4886,447
4886,11670
4887,15019
4887,15259
4890,14233
4891,6186
4891,9500
4892,14419
4892,2941
4892,1014
4892,2409
4892,12119
4892,15974
4892,4512
4892,6765
4892,15751
4892,9416
4892,5041
4892,4830
4892,13548
4893,4954
4893,10533
4893,10916
4893,16833
4894,14021
4894,14977
4894,63
4894,14534
4894,14538
4894,7350
4894,12644
4894,9806
4894,2723
4894,5981
4894,11817
4895,12092
4895,2915
4895,5493
4895,11913
4895,11267
4895,6408
4895,7978
4895,1940
4895,14532
4895,12479
4895,6181
4895,4632
4895,16509
4895,2713
4895,13911
4895,6771
4895,6040
4895,8866
4895,1653
4895,1226
4895,16063
4895,13111
4895,13896
4895,8529
4895,2723
4895,7452
4895,4687
4895,14620
4895,4297
4897,13888
4897,12169
4897,6059
4897,8458
4897,2369
4897,5325
4898,10503
4898,3221
4898,10595
4898,6041
4899,13830
4899,5142
4899,14039
4899,5720
4901,3162
4901,9087
4902,7094
4902,6051
4902,15045
4902,5905
4902,8646
4902,10001
4903,1744
4903,14894
4904,4338
4904,16188
4904,11793
4905,5462
4907,9473
4908,2868
4908,750
4908,16839
4908,13101
4908,371
4908,14549
4908,4429
4909,16507
4911,4809
4911,7786
4912,6863
4912,2041
4912,13865
4912,4290
4912,6949
4912,3196
4912,16195
4912,8852
4912,7352
4912,11300
4912,16159
4912,10276
4912,11252
4912,14867
4912,5723
4912,4247
4912,9541
4912,14644
4912,10294
4912,15377
4912,9713
4912,4346
4912,3956
4913,16857
4913,5294
4913,14567
4913,2658
4913,1239
4913,8273
4913,8546
4914,10853
4914,294
4914,16562
4914,1421
4914,10420
4914,10779
4915,7308
4915,9130
4915,3186
4915,12989
4915,4610
4915,4423
4915,6241
4916,11916
4916,15716
4918,13739
4918,15610
4920,15458
4920,3120
4920,12492
4920,4255
4922,4754
4923,3754
4923,2141
4924,14354
4925,14945
4926,3313
4926,6157
4926,3295
4927,2878
4927,8680
4927,4932
4927,12378
4927,14045
4927,5548
4927,4743
4927,13985
4927,4300
4928,9530
4929,13290
4932,12378
4932,416
4932,16074
4932,14281
4932,3356
4932,15884
4932,5284
4932,8968
4932,16254
4932,5729
4932,15349
4932,6685
4935,11684
4935,15674
4936,5737
4936,6849
4936,10197
4937,9804
4938,14578
4939,11045
4939,11801
4939,6365
4939,527
4939,11108
4939,626
4939,10210
4940,8053
4940,14925
4940,5427
4940,7590
4940,11652
4940,825
4940,2500
4940,6339
4940,2773
4940,5640
4940,11223
4940,6320
4940,2027
4942,3056
4942,2723
4942,16779
4942,3187
4942,14324
4942,8376
4942,11206
4942,2839
4944,325
4944,15189
4944,4829
4945,14480
4945,13875
4945,4186
4945,3
4945,7009
4945,8733
4945,16552
4945,10705
4945,12226
4945,5811
4946,4282
4947,14937
4948,7280
4948,15327
4948,16267
4948,2049
4948,573
4948,13174
4948,11080
4948,2359
4948,1188
4948,6153
4948,3596
4948,2990
4948,12468
4949,16489
4949,15054
4949,2092
4949,6379
4949,14004
4950,7239
4950,13847
4951,16032
4951,8328
4952,11972
4952,1357
4952,3342
4953,8635
4953,5855
4954,14132
4954,8558
4954,7812
4955,14586
4955,16487
4956,12654
4958,9038
4958,13287
4958,15495
4958,3720
4958,14686
4958,10177
4958,15040
4958,15577
4958,460
4958,5381
4958,4568
4958,8927
4958,16449
4958,14518
4958,7736
4959,13792
4959,8316
4959,10374
4959,9760
4959,12892
4959,13726
4959,10352
4960,7056
4962,4024
4962,772
4963,13067
4964,7257
4964,2342
4964,6527
4965,4805
4965,13090
4966,9002
4966,785
4966,16404
4966,14371
4966,13782
4966,226
4967,460
4967,12294
4968,5044
4968,7992
4972,2889
4972,5628
4972,2368
4973,16239
4973,15341
4973,10454
4973,819
4973,15941
4973,6468
4974,11603
4975,16824
4975,6368
4975,8773
4976,8253
4976,15645
4976,2118
4977,672
4977,4125
4978,3250
4981,1288
4981,5342
4981,10838
4983,4166
4983,15576
4984,6663
4985,2507
4985,15437
4985,5732
4985,1028
4985,9530
4985,3362
4985,9311
4985,4928
4985,1757
4985,12968
4986,7162
4986,4698
4986,6821
4986,13620
4986,4549
4986,14369
4986,15154
4986,10397
4986,12866
4988,2790
4988,1331
4989,6280
4990,5758
4990,1207
4991,4546
4991,7033
4991,2284
4994,5691
4995,10261
4995,5447
4996,10773
4996,7549
4996,9644
4996,4952
4996,6587
4996,4372
4996,2957
4996,12342
4996,9260
4996,5186
4996,12464
4996,6093
4999,12038
5002,15538
5002,3654
5002,13768
5002,14874
5002,15277
5002,1270
5003,13094
5004,11596
5005,1826
5006,7417
5006,2143
5006,6681
5007,5555
5007,12317
5007,5851
5008,5998
5008,2954
5008,16377
5009,13567
5010,12903
5010,6752
5010,5020
5010,13671
5011,3345
5012,10212
5012,4134
5016,6341
5016,8432
5016,3447
5016,6302
5016,6242
5018,15608
5018,4374
5018,5807
5019,9558
5019,2724
5021,5888
5021,7413
5021,11183
5021,14891
5021,12778
5021,16844
5022,11824
5022,16298
5023,6911
5024,5829
5025,14287
5025,2982
5026,13729
5026,15636
5026,2300
5026,4517
5026,2647
5026,4140
5026,14618
5026,13761
5026,9614
5027,11948
5027,10295
5028,431
5028,4776
5028,15303
5029,1090
5029,13431
5029,11790
5029,10737
5030,6267
5031,14260
5031,15513
5031,7724
5031,10473
5031,4285
5031,5245
5031,6766
5032,14497
5032,7427
5033,8342
5033,13781
5035,9714
5035,12101
5035,11256
5035,823
5035,6382
5036,1365
5036,434
5036,5846
5036,6192
5036,9396
5036,13751
5036,13556
5036,9986
5036,5835
5036,4469
5036,12707
5036,5714
5036,12846
5036,14647
5036,7105
5036,9130
5036,12607
5036,12989
5036,15913
5036,9257
5037,1958
5037,6390
5038,5911
5039,11267
5039,12479
5039,4632
5039,12849
5039,10194
5039,9377
5039,4974
5039,13968
5039,10179
5039,1226
5039,5849
5039,372
5039,8683
5039,7622
5039,16063
5039,2723
5039,13896
5039,8529
5039,7460
5039,190
5039,4138
5039,7452
5039,963
5039,2915
5039,11844
5039,6408
5039,14064
5040,3474
5041,15834
5041,14155
5041,583
5041,12692
5041,15612
5041,7838
5041,2488
5041,4830
5041,9315
5041,191
5041,12649
5041,1460
5041,2810
5041,6945
5041,6608
5041,15480
5041,16830
5042,2102
5042,6018
5042,7716
5044,6389
5044,6916
5044,16426
5045,6517
5045,11250
5045,16349
5046,6920
5046,6664
5046,9026
5047,1709
5049,13685
5049,951
5049,7772
5049,2466
5050,12767
5050,3631
5050,12041
5050,14513
5051,5596
5051,11561
5052,10906
5052,12326
5052,8224
5052,56
5052,8814
5054,1469
5054,3385
5054,8814
5055,2225
5055,7560
5055,16831
5055,5715
5055,15543
5055,11225
5055,6009
5055,6111
5055,4001
5055,9604
5055,3546
5056,13381
5057,14017
5058,5805
5058,3789
5059,6295
5059,6894
5059,13250
5060,1332
5062,8482
5062,3425
5062,7711
5062,14587
5062,1560
5062,10843
5063,3070
5063,13728
5064,212
5065,16298
5065,11824
5066,12989
5067,14127
5069,10913
5070,8448
5070,3004
5070,12092
5070,14533
5072,9554
5072,3445
5074,4671
5076,9729
5077,13093
5077,4506
5077,1758
5077,437
5078,11549
5079,6592
5080,14396
5080,7029
5080,13844
5080,15540
5080,9543
5080,7620
5080,11419
5080,15091
5080,1035
5080,4479
5082,9841
5082,16648
5082,6536
5082,15864
5082,4655
5082,11856
5083,16206
5084,12474
5084,740
5084,16528
5084,5782
5084,12561
5084,10468
5084,1828
5085,3490
5085,15859
5085,12696
5085,248
5085,1118
5085,13719
5085,5644
5087,2494
5087,6
5088,5826
5091,2175
5092,2892
5092,2949
5092,1409
5094,5154
5094,16730
5094,442
5094,16601
5095,14986
5095,3046
5095,15777
5095,9101
5095,14956
5096,6095
5096,5855
5096,2318
5096,3501
5096,9893
5096,14813
5096,2600
5096,4015
5096,1226
5096,8264
5096,8236
5096,4329
5096,13896
5096,11802
5096,5984
5096,9558
5096,1162
5096,8074
5096,3675
5097,13686
5099,8205
5100,1624
5101,5306
5102,2642
5102,3268
5102,7249
5104,483
5104,4022
5105,6736
5106,11400
5107,382
5107,236
5107,16028
5107,5388
5107,12964
5107,13139
5107,4206
5108,14600
5108,14488
5113,16538
5114,4795
5114,12732
5114,3551
5114,4474
5114,13961
5114,1210
5114,15685
5114,13949
5114,9676
5115,8377
5115,729
5115,5039
