source,target
5862,11790
5862,7700
5862,1796
5862,10737
5862,5956
5862,12230
5862,3647
5862,826
5862,3449
5862,8581
5862,2905
5863,14512
5864,9933
5864,9357
5864,7167
5865,14328
5865,15573
5865,12646
5865,5226
5867,1359
5867,13981
5867,14035
5867,3728
5868,4092
5870,1309
5870,10872
5872,6240
5872,10807
5872,415
5873,12731
5873,4183
5874,7401
5874,10992
5874,1588
5875,8986
5876,2499
5876,9281
5876,7425
5880,1445
5880,10042
5880,6448
5882,15849
5882,10943
5882,4588
5882,698
5882,12917
5884,8070
5885,6626
5888,3041
5888,2748
5888,12714
5888,5387
5888,1309
5888,16707
5888,850
5888,14959
5888,1086
5888,5465
5888,13719
5888,7413
5888,8946
5888,5116
5888,7515
5888,1530
5888,15590
5888,3600
5888,11573
5888,11183
5888,1441
5888,14517
5888,3149
5888,12778
5888,14579
5888,8411
5888,16043
5888,15429
5888,788
5888,13791
5890,1463
5890,14340
5890,12942
5892,4945
5892,13875
5893,3024
5893,13901
5893,3797
5893,11268
5894,4202
5896,15219
5896,13691
5897,13671
5897,6442
5897,7605
5897,11737
5897,6351
5898,5303
5899,5922
5899,10505
5899,1483
5899,231
5899,9046
5899,1891
5899,16740
5899,3046
5901,13482
5901,4281
5902,4053
5902,8648
5902,4538
5902,3270
5902,12350
5902,10838
5903,15554
5904,4759
5904,1507
5906,5044
5906,7992
5906,4968
5908,1738
5908,1990
5908,9886
5908,9179
5908,9236
5908,2511
5908,2621
5908,2186
5908,4016
5908,5179
5908,3317
5908,1170
5908,15572
5908,11258
5908,13950
5908,14462
5908,15682
5908,6225
5909,9026
5910,11969
5910,3675
5910,2659
5910,13946
5910,16577
5910,8291
5910,9893
5910,2007
5910,8988
5911,313
5911,11645
5911,11275
5911,7039
5911,10857
5911,10235
5911,5987
5911,5883
5911,12734
5913,15394
5913,5202
5915,5471
5915,3798
5915,14756
5922,1891
5922,9046
5924,11350
5924,11254
5925,8123
5925,5285
5925,12189
5925,9767
5925,14644
5926,9993
5930,11838
5930,3585
5930,8383
5930,4200
5930,5461
5932,6613
5932,8431
5932,5203
5932,8831
5932,2927
5932,3205
5933,77
5933,6055
5933,2819
5933,16380
5935,4734
5935,11811
5936,12150
5938,5211
5939,11874
5939,6564
5939,10407
5939,2772
5940,5599
5942,8952
5943,15621
5945,12130
5945,9524
5945,383
5946,3120
5946,4920
5947,12316
5948,10127
5948,4806
5950,7256
5951,4297
5952,8903
5952,2907
5955,16703
5955,10771
5955,12015
5956,12534
5958,14876
5958,12148
5958,10595
5958,5846
5958,3147
5958,10503
5958,10255
5958,10727
5958,8723
5958,12822
5958,5166
5958,16746
5959,711
5960,6230
5960,10602
5960,12424
5961,16669
5961,5675
5962,14533
5962,16018
5962,11379
5962,6827
5962,14358
5964,8236
5964,1943
5964,2980
5964,7754
5964,11466
5964,3481
5964,3001
5964,7974
5964,6584
5966,610
5966,14333
5966,8035
5966,8828
5966,3205
5966,15330
5966,5259
5966,6613
5966,11216
5966,8508
5966,6475
5966,14969
5966,5203
5966,13047
5966,2805
5966,5932
5966,2927
5966,15418
5967,12137
5967,11767
5967,12121
5967,5514
5967,9655
5968,9593
5970,1564
5970,10249
5970,14580
5970,15361
5970,7754
5970,11450
5970,5392
5970,12747
5970,13203
5970,16525
5970,13973
5971,10245
5971,9310
5971,1562
5971,9451
5971,10854
5972,13961
5972,6872
5973,15108
5974,11921
5974,11231
5974,12280
5974,8125
5974,3742
5974,14477
5974,11924
5974,13827
5976,4876
5976,16859
5976,15355
5976,15714
5976,1223
5976,7025
5976,16276
5976,6160
5976,12121
5978,13848
5978,14442
5978,10734
5978,5367
5978,7266
5978,14028
5978,3644
5978,9093
5978,14639
5980,13340
5980,12137
5980,3310
5982,10273
5983,9714
5983,4900
5983,1006
5983,1226
5983,787
5983,12814
5983,11879
5983,4904
5984,11397
5984,9893
5987,2943
5987,11241
5988,3277
5988,11190
5988,15281
5988,10142
5988,157
5989,14650
5989,11467
5989,8378
5990,8665
5990,423
5990,5128
5990,15866
5990,12277
5991,10642
5991,7772
5992,13257
5992,1690
5993,6812
5993,15905
5993,16824
5993,566
5995,14921
5997,7099
5997,10202
5998,2954
6000,626
6004,5985
6004,11458
6004,2876
6005,5617
6005,4873
6007,9880
6008,5301
6008,8664
6008,7543
6008,6519
6010,9244
6010,13271
6011,3721
6012,7460
6012,13961
6012,1210
6013,16280
6014,7336
6014,8529
6015,7576
6016,8053
6016,5640
6016,11223
6017,7427
6017,1318
6020,11283
6020,4770
6020,1481
6020,15830
6020,11162
6020,13500
6020,7934
6020,4934
6020,5849
6020,10232
6020,13566
6020,580
6020,9070
6020,1048
6020,12726
6020,13458
6020,12393
6020,3704
6022,9364
6025,2557
6025,11109
6025,7508
6026,10168
6026,2146
6026,4954
6027,14910
6027,2509
6027,1094
6027,1525
6027,14154
6027,15927
6027,2733
6027,12703
6027,14297
6027,2616
6027,12155
6027,7276
6027,1779
6027,1462
6027,3003
6027,6378
6027,16775
6027,15681
6027,15120
6027,869
6027,14397
6027,11974
6027,15666
6029,6109
6029,3727
6029,10184
6030,9090
6030,12934
6031,5754
6031,13569
6031,14269
6032,559
6034,1074
6034,63
6034,14977
6034,7390
6034,13156
6034,4894
6034,11969
6036,15685
6036,5114
6037,13220
6037,4300
6037,10086
6037,13985
6037,12485
6037,9106
6037,16494
6037,6964
6037,7196
6037,8680
6037,1032
6038,15744
6038,15451
6038,7051
6038,12248
6038,12008
6038,13314
6038,5581
6038,1589
6038,5277
6038,6326
6038,4102
6038,9392
6038,10437
6039,7316
6040,14791
6040,14532
6040,6771
6041,15501
6041,9443
6041,10252
6041,9830
6041,8950
6041,4750
6041,3311
6044,3701
6044,12248
6045,10856
6045,2836
6046,6178
6046,16377
6046,12901
6046,4274
6047,12326
6049,11178
6049,12086
6049,450
6053,9745
6054,9858
6054,16209
6054,12701
6054,6421
6055,77
6057,5098
6058,10803
6058,10614
6058,14335
6058,10318
6058,6594
6060,7756
6060,1804
6060,15857
6060,14329
6061,14291
6063,11212
6064,12171
6064,3771
6064,7581
6064,15848
6064,1467
6064,9022
6064,4871
6064,7567
6064,4294
6064,8917
6064,4083
6064,13553
6064,1083
6065,15809
6065,14718
6066,4932
6066,6685
6066,416
6066,16074
6066,3620
6066,11858
6066,5284
6066,6874
6066,16254
6066,190
6067,10485
6067,13189
6067,13966
6067,3419
6067,14129
6067,13686
6067,10787
6067,5921
6067,10309
6067,1389
6067,4585
6068,10035
6068,9341
6068,27
6068,5354
6068,11234
6069,10194
6069,14607
6069,6967
6069,2202
6069,16063
6069,2732
6069,6408
6070,13932
6070,6390
6070,14811
6070,13933
6070,10274
6070,15760
6070,1103
6070,9044
6071,14905
6071,12181
6071,2915
6074,6537
6074,2468
6074,13004
6074,900
6074,5198
6075,12694
6075,3563
6075,343
6075,6987
6075,12659
6075,6113
6075,16595
6075,4438
6075,6666
6075,5353
6075,11322
6075,11017
6075,694
6075,10741
6075,2662
6075,8818
6075,1544
6075,1491
6075,312
6075,8489
6075,154
6075,12425
6075,4964
6075,10974
6075,10230
6075,5668
6075,2342
6076,7408
6076,13524
6076,10800
6076,1847
6076,15936
6076,4763
6076,11135
6076,15079
6076,6744
6076,256
6079,9920
6079,2851
6079,2994
6079,4848
6080,15860
6080,6465
6080,9255
6082,5729
6082,306
6082,8483
6083,1664
6083,2315
6083,401
6084,15966
6085,12734
6086,5650
6087,597
6087,7738
6087,2005
6088,10501
6088,13575
6088,15869
6088,13710
6088,14792
6088,838
6089,15269
6089,1808
6091,3828
6093,4952
6095,2397
6095,8012
6096,10921
6096,4749
6096,684
6097,7400
6097,11353
6097,1560
6098,10422
6098,12276
6098,11605
6098,6336
6098,4002
6098,14964
6098,2006
6098,9605
6098,12748
6098,13399
6098,3039
6098,3978
6098,1510
6098,12545
6098,4991
6098,7223
6098,15843
6098,14127
6098,1055
6098,5861
6098,3511
6098,16002
6098,1816
6098,15189
6098,4829
6098,267
6098,4402
6098,8647
6098,3711
6098,6106
6098,3345
6098,9066
6098,7033
6098,3069
6098,10030
6098,325
6098,4944
6098,2529
6098,13511
6098,9917
6098,8738
6098,8018
6098,12243
6098,1265
6098,14044
6098,12568
6098,2261
6098,5591
6098,8982
6098,16183
6099,188
6099,3391
6100,15269
6100,12281
6100,6089
6100,1808
6100,13612
6101,807
6101,3971
6104,1503
6104,10184
6104,5425
6104,13912
6105,12798
6107,13033
6107,11440
6108,12431
6108,11647
6108,6941
6108,3965
6108,1306
6109,7541
6110,10950
6112,2102
6112,13922
6113,5668
6113,12694
6113,7795
6113,985
6113,16595
6113,9155
6114,15564
6114,4533
6114,6729
6114,7141
6114,5588
6114,11549
6114,5576
6114,2336
6114,16246
6114,1536
6114,4472
6115,12534
6115,15304
6116,1544
6116,8196
6117,11285
6118,1597
6118,2081
6120,5054
6120,14032
6120,3869
6120,8814
6121,13135
6122,10722
6122,14430
6123,9646
6123,13078
6123,15103
6123,1691
6124,1690
6127,14248
6127,1554
6127,7609
6127,9163
6128,12110
6128,15729
6128,433
6128,8838
6131,11186
6131,2676
6131,16236
6131,15167
6131,12230
6132,1795
6132,3523
6132,8883
6132,6637
6133,15924
6133,3926
6133,9770
6134,14202
6134,2610
6134,5526
6134,8974
6136,8722
6136,13472
6136,16743
6137,6222
6137,8432
6139,1118
6140,10260
6141,12831
6141,10022
6141,14273
6141,16717
6141,11057
6141,13249
6141,2564
6142,14762
6142,14056
6142,5119
6142,13732
6143,1728
6143,3074
6143,5359
6143,13504
6143,15025
6143,222
6143,4065
6143,15442
6145,4595
6146,5417
6146,12823
6147,10464
6147,16296
6148,2060
6148,10400
6148,2246
6150,7392
6150,13176
6150,7383
6151,959
6151,7337
6151,10383
6151,12965
6153,5756
6153,11721
6153,573
6153,2049
6154,14707
6154,1213
6154,3411
6155,12352
6155,4712
6156,5577
6156,16735
6156,744
6156,163
6156,15451
6158,5855
6159,16390
6160,4876
6160,15355
6160,7025
6161,4519
6161,10486
6162,1287
6162,15171
6162,12374
6163,1656
6163,3751
6164,5413
6164,15022
6164,5001
6164,16378
6166,3435
6166,3253
6166,3994
6167,12405
6167,14301
6167,14179
6168,12914
6170,409
6170,10755
6171,4140
6171,13761
6171,15636
6171,2300
6171,10595
6171,4517
6171,14341
6171,5026
6173,31
6173,10917
6173,236
6173,3379
6173,7518
6173,5136
6173,3514
6173,339
6174,940
6174,7962
6174,3648
6174,867
6174,12248
6174,10451
6174,4470
6174,16530
6174,1954
6174,13668
6175,13023
6175,11503
6176,7619
6176,14950
6176,7652
6176,366
6176,6323
6176,1302
6176,6938
6176,5499
6176,5300
6176,9919
6176,15510
6176,7134
6176,5821
6176,6386
6176,10749
6176,12323
6177,1481
6177,2092
6177,15836
6177,7895
6177,8688
6177,12185
6177,15820
6178,4274
6178,11552
6178,13544
6179,8878
6179,3308
6179,604
6179,14384
6179,9391
6179,755
6179,3471
6179,6992
6179,12030
6179,13567
6179,5009
6179,5497
6179,6416
6179,4948
6179,9006
6179,8108
6179,4034
6179,12654
6179,15301
6179,8890
6179,7280
6179,14562
6181,8384
6182,9333
6182,2898
6183,5721
6184,12573
6184,2885
6184,7444
6185,3824
6185,1490
6186,9500
6186,15701
6186,10062
6187,15224
6188,6391
6188,13349
6188,4149
6188,2861
6189,389
6189,6517
6189,13710
6189,4375
6189,14383
6189,7971
6190,6273
6190,15381
6190,11921
6190,16231
6190,15829
6190,12280
6190,10865
6190,8141
6190,11231
6190,5974
6190,8125
6190,3742
6190,14477
6190,16112
6190,11924
6190,12973
6191,13032
6191,3822
6192,13751
6192,15833
6192,13556
6192,9986
6192,5835
6192,4469
6192,11885
6192,14036
6192,12707
6192,7308
6192,12846
6192,14647
6192,7105
6192,2787
6192,9130
6192,2893
6192,11537
6192,12607
6192,12989
6192,5581
6192,16173
6192,1922
6192,15913
6192,9257
6192,1365
6192,5545
6192,5846
6192,14905
6192,9396
6193,16843
6193,12616
6193,2879
6194,16595
6194,6113
6194,2979
6194,13556
6194,7795
6194,2526
6196,15905
6196,16824
6196,5993
6196,6812
6200,11537
6200,1565
6201,4065
6202,3681
6202,4576
6202,8911
6202,2610
6204,7382
6205,5493
6205,6040
6205,14620
6206,11201
6206,13183
6207,8686
6207,12045
6207,2064
6207,8586
6207,3700
6208,14195
6208,15358
6208,13374
6208,7808
6208,2738
6208,12968
6208,1970
6208,5621
6208,9496
6208,15274
6208,15957
6208,4349
6208,3170
6208,9818
6208,3894
6208,11754
6208,14828
6208,10909
6208,15191
6210,14668
6210,3046
6210,9475
6210,12976
6211,7793
6211,14026
6211,8290
6211,268
6211,1009
6211,14704
6212,1518
6212,1828
6213,16747
6213,16280
6214,4444
6216,952
6216,5671
6216,11884
6216,3886
6217,910
6219,4351
6219,3713
6219,5868
6221,16731
6221,1578
6221,1157
6222,2392
6225,9886
6225,4016
6225,5179
6225,15572
6225,11258
6225,14462
6225,13637
6225,378
6225,15682
6226,16249
6227,1863
6229,13198
6229,7514
6229,6125
6229,15087
6229,7463
6229,11712
6230,12551
6230,14160
6231,13356
6231,9827
6232,10369
6232,8202
6232,1828
6232,14361
6234,15817
6236,7333
6238,8025
6239,6332
6242,6341
6242,3447
6242,6302
6243,11618
6244,12144
6244,10288
6245,15965
6245,775
6245,7220
6246,9609
6246,214
6246,9720
6246,3768
6246,2992
6246,866
6247,11397
6247,13892
6247,5984
6248,16339
6248,9151
6249,14665
6250,9701
6250,7747
6251,13163
6251,2242
6252,4704
6252,12092
6252,7567
6252,607
6252,5039
6252,13911
6252,5849
6252,8866
6252,10269
6252,7435
6252,11603
6252,2723
6252,4687
6252,4297
6252,4895
6254,6647
6254,5224
6257,1520
6257,7539
6257,323
6258,6960
6258,4835
6258,15200
6259,16536
6259,10043
6259,16740
6259,1334
6259,5559
6259,819
6259,840
6260,13943
6262,603
6262,11338
6262,4540
6262,10582
6262,3097
6262,9944
6262,11225
6262,5875
6262,8758
6263,12655
6265,92
6265,12721
6265,4211
6265,14316
6265,16569
6265,13638
6265,1733
6265,11630
6266,480
6266,9503
6266,14927
6267,3358
6267,7522
6267,10836
6267,1826
6267,7336
6267,7609
6267,6511
6267,13602
6267,9764
6267,15790
6267,9679
6267,12338
6267,11111
6268,3001
6268,9735
6271,2206
6271,1751
6271,2670
6271,2304
6271,6472
6271,438
6271,4956
6271,7522
6271,13918
6271,12654
6271,13366
6271,8003
6271,652
6271,6267
6272,7551
6272,9019
6273,10865
6274,11880
6276,10358
6277,13623
6278,8739
6279,2236
6282,5343
6282,10954
6282,4255
6282,8805
6283,14999
6285,7808
6285,15489
6285,4349
6285,3896
6286,5914
6287,14533
6287,11976
6287,1425
6287,12267
6287,10608
6287,903
6287,8071
6287,9161
6287,14325
6288,15291
6288,2138
6288,10547
6289,2133
6289,9043
6290,13676
6291,13226
6293,7976
6294,2966
6294,15937
6295,6894
6297,12092
6297,6856
6297,12943
6298,14039
6298,5720
6298,4899
6298,4135
6298,13830
6298,11102
6298,5142
6300,1505
6300,10637
6300,14728
6300,14533
6300,4828
6300,10915
6300,15628
6300,328
6300,12359
6300,14437
6300,865
6300,8420
6301,9027
6301,6319
6301,6323
6301,3449
6301,3252
6302,11309
6302,14401
6302,16126
6302,12426
6303,6341
6303,3219
6303,3383
6303,6787
6306,13961
6306,8114
6306,7069
6306,4764
6306,7846
6306,11815
6306,3683
6306,5724
6306,654
6306,6078
6306,12641
6306,2590
6306,10836
6306,3095
6306,1676
6306,14167
6306,6267
6306,4580
6306,3214
6306,9874
6306,15156
6306,4231
6306,4613
6306,7004
6307,12875
6309,3480
6309,5928
6310,15832
6311,5805
6313,2337
6313,6745
6313,11537
6314,6653
6314,250
6314,13330
6314,9192
6314,8729
6316,9786
6316,16841
6317,12206
6317,15040
6318,616
6318,15300
6319,3252
6319,9027
6319,3449
6320,6016
6320,14925
6320,11652
6320,5640
6320,11223
6322,16545
6323,9027
6323,6319
6323,11020
6323,10191
6323,3252
6324,16806
6324,9310
6325,10385
6326,13314
6326,2198
6326,5581
6326,9810
6326,5919
6326,12248
6326,12008
6327,3507
6327,16690
6327,5225
6328,3111
6328,13900
6330,1627
6331,5830
6331,2451
6333,5999
6333,3930
6333,12418
6334,7967
6334,14214
6335,4480
6335,3057
6335,13934
6335,4262
6335,4482
6335,12159
6335,9289
6336,14063
6336,11030
6336,11969
6336,8131
6336,12079
6336,3069
6336,3935
6336,10030
6336,3675
6336,14954
6336,325
6336,8018
6336,8022
6336,4944
6336,2529
6336,9917
6336,8982
6336,16431
6336,11064
6336,2261
6336,10194
6336,16183
6336,12276
6336,11605
6336,3453
6336,4002
6336,14964
6336,2006
6336,14464
6336,13399
6336,1510
6336,4706
6336,7223
6336,15843
6336,1055
6336,5861
6336,417
6336,3511
6336,16002
6336,3345
6336,4101
6336,4829
6341,11309
6343,7635
6344,6114
6344,7318
6345,13202
6346,8004
6348,1762
6348,8841
6351,14889
6351,6442
6352,6621
6352,5801
6354,8011
6354,15083
6355,12094
6356,11991
6356,11687
6356,9033
6356,6806
6357,1368
6357,2935
6357,3431
6358,8383
6359,1312
6360,4483
6361,2002
6362,12373
6362,6957
6362,14408
6362,14751
6363,14347
6364,2478
6364,10671
6364,6841
6364,5853
6364,7955
6364,14380
6364,9225
6364,16650
6364,4294
6364,14455
6367,393
6367,14881
6367,7186
6367,11293
6367,2836
6369,5851
6369,12317
6370,9993
6370,4069
6370,12392
6370,8509
6371,547
6371,8427
6372,11573
6372,13535
6372,8831
6373,7756
6373,1804
6373,15857
6373,14329
6373,10926
6374,455
6374,4088
6375,9389
6375,9570
6377,6968
6380,8448
6380,5070
6381,8931
6381,5341
6381,186
6381,7497
6381,5448
6381,11421
6381,14809
6381,1469
6382,10133
6383,7571
6383,1388
6383,2133
6383,1499
6384,6367
6384,10856
6384,6941
6384,3965
6384,6108
6384,14810
6385,12199
6385,405
6385,14250
6385,878
6386,6323
6386,1302
6386,5499
6386,11094
6386,5821
6386,2162
6386,12323
6386,7619
6386,14950
6386,7652
6388,39
6390,11348
6390,4336
6390,13932
6392,9970
6392,6304
6392,4796
6392,16039
6393,16597
6393,13227
6393,8836
6393,9056
6393,1132
6393,518
6393,13753
6393,9143
6393,199
6393,447
6393,15914
6395,16769
6396,6283
6396,14291
6396,2260
6396,16308
6397,12742
6397,8534
6399,11905
6399,13070
6400,13725
6401,13337
6401,11822
6403,15475
6404,6636
6404,14740
6404,12370
6404,12000
6406,8889
6406,11749
6407,13537
6408,14954
6408,10194
6408,6967
6408,16063
6408,7126
6409,15065
6409,7166
6409,2958
6409,4243
6409,4711
6409,15878
6410,895
6410,2936
6411,659
6414,12579
6414,10571
6414,2269
6414,9267
6414,8895
6415,520
6416,9391
6417,9531
6417,12651
6418,14491
6419,3211
6419,4700
6419,4299
6420,5187
6420,13217
6422,14071
6422,5870
6422,7477
6422,1309
6422,10872
6422,10208
6423,10670
6425,16758
6425,3935
6425,15670
6425,5530
6425,14146
6427,3474
6427,11945
6428,9310
6428,3493
6428,9715
6428,4556
6429,8663
6429,11600
6429,16280
6429,15220
6431,724
6431,7336
6431,8670
6432,14915
6432,13281
6432,10199
6432,12834
6432,15323
6432,3537
6432,2171
6432,4749
6432,3001
6432,1456
6432,9539
6432,16199
6432,5770
6434,9757
6436,4800
6436,4727
6436,8213
6437,15222
6438,15694
6438,9418
6440,1485
6440,7427
6440,9433
6441,16647
6442,7605
6444,15352
6445,7054
6445,13894
6445,5226
6445,11248
6446,11222
6446,14037
6448,6908
6448,4181
6448,16802
6448,2917
6448,1445
6449,16153
6449,12000
6450,15277
6450,16512
6450,5002
6451,9328
6451,169
6453,9221
6454,12991
6454,11276
6454,7792
6454,7581
6454,15177
6454,10738
6455,2290
6455,8529
6455,8627
6456,2511
6457,15955
6458,10334
6458,13441
6458,12064
6458,8165
6458,13659
6458,13797
6459,16031
6460,508
6460,9352
6460,14760
6460,578
6460,204
6464,8019
6466,5131
6467,5186
6467,3166
6467,10603
6467,9205
6467,2042
6468,10454
6469,14242
6469,5648
6469,90
6469,2762
6469,14468
6469,11748
6469,9252
6469,9403
6469,10932
6469,13892
6470,16057
6470,2413
6470,9545
6470,12607
6470,10392
6471,7799
6471,14992
6471,15370
6471,2644
6471,15025
6471,2498
6471,3963
6471,15011
6472,2206
6472,2304
6473,8046
6475,2927
6475,2805
6475,8831
6475,5932
6475,7355
6475,13507
6475,15418
6475,610
6475,6583
6475,6567
6475,2066
6475,11194
6475,3205
6475,5259
6475,15997
6475,15359
6475,6613
6475,12208
6475,5203
6476,10424
6476,853
6476,12912
6477,4180
6477,3001
6477,2013
6477,15276
6477,14471
6477,4432
6477,7010
6477,7575
6477,4115
6477,10694
6477,13056
6477,11312
6477,7368
6477,14593
6477,11434
6477,2985
6477,12894
